ts,hr,spo2,temp,red,ir,green,battery
1761033537379,88,96,37.01,257,654,185,62
1761033537398,84,97,36.48,224,722,381,57
1761033537419,81,99,36.19,450,108,737,65
1761033537439,74,96,36.61,895,389,108,94
1761033537459,87,97,37.12,380,497,108,84
1761033537479,78,98,36.04,471,350,593,96
1761033537499,89,95,36.85,413,745,459,88
1761033537519,69,98,36.38,652,424,480,54
1761033537539,74,98,36.27,711,40,679,70
1761033537559,86,100,36.97,77,18,44,81
1761033537579,71,98,36.76,721,970,114,58
1761033537599,78,100,37.08,785,924,558,52
1761033537619,73,98,36.69,154,958,183,59
1761033537639,66,96,36.74,986,779,755,68
1761033537659,83,97,36.22,134,799,79,63
1761033537679,78,98,36.28,815,404,460,95
1761033537699,75,100,36.48,81,499,718,89
1761033537719,79,95,37.15,681,433,411,55
1761033537739,65,96,36.05,828,329,930,74
1761033537759,77,98,36.53,625,779,947,58
1761033537779,64,99,37.15,518,27,569,62
1761033537799,82,100,36.53,461,252,84,83
1761033537819,75,99,36.2,291,746,314,79
1761033537839,60,98,36.14,713,196,821,79
1761033537859,89,97,36.75,194,61,198,52
1761033537879,68,99,36.99,528,970,321,96
1761033537899,63,96,36.46,673,883,254,57
1761033537919,65,97,36.71,418,545,278,61
1761033537939,65,97,36.86,297,102,906,82
1761033537959,69,98,36.75,470,503,926,58
1761033537979,95,97,36.99,745,463,479,54
1761033537999,81,98,36.74,783,753,57,54
1761033538019,93,98,36.29,10,845,821,88
1761033538039,93,99,36.44,796,217,653,91
1761033538059,95,96,36.5,150,451,133,70
1761033538079,86,95,36.92,246,329,792,74
1761033538099,73,96,37.03,418,787,262,52
1761033538119,81,97,36.54,311,246,900,56
1761033538139,99,98,36.17,432,248,607,90
1761033538159,69,96,37.06,810,266,176,71
1761033538179,91,98,36.51,142,572,379,50
1761033538199,75,96,36.4,870,615,748,81
1761033538219,65,98,36.74,323,866,747,60
1761033538239,82,98,36.97,717,432,697,87
1761033538259,84,97,36.3,822,379,967,64
1761033538278,77,97,36.5,26,542,29,74
1761033538299,62,98,36.46,504,804,52,95
1761033538319,95,96,36.72,709,827,280,81
1761033538339,60,97,36.35,137,213,222,95
1761033538359,99,100,37.12,732,872,109,53
1761033538379,90,98,37.19,729,601,89,64
1761033538399,64,96,36.52,666,244,119,97
1761033538419,80,97,37.06,205,327,220,54
1761033538439,70,98,36.62,610,916,761,99
1761033538459,74,95,36.5,437,999,605,82
1761033538479,86,99,36.2,747,518,228,63
1761033538499,65,99,37.12,641,905,645,81
1761033538519,76,98,36.12,85,206,336,70
1761033538539,70,97,36.09,142,662,471,95
1761033538559,91,97,36.79,695,248,664,77
1761033538578,86,97,36.26,361,306,480,53
1761033538599,81,98,36.01,29,539,20,78
1761033538619,95,99,37.12,899,40,239,85
1761033538639,80,97,37,387,505,588,75
1761033538659,64,96,36.8,134,558,339,85
1761033538679,81,98,37.16,787,653,923,86
1761033538700,70,99,36.74,469,309,42,93
1761033538719,65,97,37.06,611,766,760,71
1761033538739,63,98,36.82,433,502,937,95
1761033538759,72,97,36.12,663,334,8,95
1761033538779,60,98,37.14,670,314,944,77
1761033538799,91,97,36.4,736,46,227,97
1761033538819,92,98,36.32,84,652,293,81
1761033538839,62,99,36.47,766,97,5,78
1761033538859,65,96,36.09,7,443,96,63
1761033538879,68,95,36.2,593,821,940,70
1761033538899,72,99,36.03,630,462,343,59
1761033538922,82,98,36.73,569,183,554,87
1761033538938,83,96,36.25,393,470,625,89
1761033538960,74,96,36.81,358,655,873,62
1761033538979,74,98,36.53,106,134,264,76
1761033538999,64,99,36.46,564,26,553,76
1761033539019,87,96,36.91,16,511,274,91
1761033539039,96,97,36.89,750,714,105,85
1761033539058,67,96,36.65,725,556,340,90
1761033539079,62,95,36.19,765,152,858,89
1761033539100,63,96,36.26,917,314,312,67
1761033539119,61,98,36.99,903,796,837,53
1761033539139,62,98,36.07,590,75,956,51
1761033539159,64,99,36.39,879,448,347,77
1761033539179,80,96,36.56,623,419,120,97
1761033539200,61,99,36.04,750,683,534,90
1761033539219,86,98,36.71,531,23,103,57
1761033539239,74,97,37.14,574,477,591,88
1761033539258,61,96,36.13,570,951,486,62
1761033539279,85,99,36.42,546,808,879,58
1761033539298,93,97,37.16,643,76,412,60
1761033539318,74,97,36.73,994,86,349,73
1761033539339,67,98,36.1,944,120,830,53
1761033539359,95,99,36.22,840,784,550,58
1761033539379,82,98,36.94,214,750,922,97
1761033539399,84,97,36.88,987,55,567,73
1761033539419,76,97,36.86,623,224,176,53
1761033539439,80,95,36.78,459,894,640,63
1761033539459,60,98,36.08,472,808,327,76
1761033539479,89,97,37.19,636,1,630,75
1761033539499,79,97,36.83,569,35,272,93
1761033539519,95,97,36.95,655,811,941,55
1761033539539,96,98,36.84,669,838,736,96
1761033539559,72,98,36.53,159,319,404,92
1761033539580,80,99,36.43,854,508,419,72
1761033539599,65,99,37.05,199,221,742,98
1761033539619,97,97,37.06,84,544,329,84
1761033539638,62,96,36.61,279,419,388,69
1761033539659,65,96,36.81,254,44,357,61
1761033539679,83,100,37.05,403,306,950,89
1761033539699,72,99,36.11,901,792,52,86
1761033539719,70,99,36.18,619,661,326,65
1761033539739,70,98,36.32,22,632,679,94
1761033539759,91,95,36.72,261,937,766,61
1761033539779,71,96,36.49,304,35,529,96
1761033539799,64,95,36.74,253,804,816,85
1761033539819,69,98,36.11,183,518,812,84
1761033539839,88,96,37.09,696,152,397,54
1761033539859,90,96,36.49,723,825,231,94
1761033539879,61,97,36.78,33,245,646,67
1761033539899,76,98,36.55,793,548,186,94
1761033539920,90,97,36.6,92,328,658,93
1761033539939,85,100,36.77,143,917,620,94
1761033539959,68,97,36.9,826,579,242,94
1761033539977,77,99,36.87,978,834,945,65
1761033540000,80,98,36.63,876,301,937,58
1761033540018,89,96,36.74,627,805,572,94
1761033540039,90,95,36.58,936,351,839,58
1761033540059,74,99,36.78,84,468,672,69
1761033540079,96,100,36.87,656,222,20,54
1761033540099,86,95,36.01,266,404,41,81
1761033540119,84,98,36.39,203,116,111,81
1761033540139,80,98,37.03,106,794,200,62
1761033540159,73,96,36.89,488,59,626,89
1761033540179,89,95,36.85,22,819,702,75
1761033540199,70,96,36.46,283,756,231,63
1761033540219,77,97,36.09,691,348,332,92
1761033540239,66,96,36.48,989,471,350,50
1761033540260,82,96,36.71,500,971,117,58
1761033540278,74,98,36.32,59,556,561,54
1761033540299,77,95,36.34,329,786,326,92
1761033540319,65,95,36.44,32,414,128,61
1761033540339,83,97,36.65,628,100,919,73
1761033540359,71,99,36.35,338,210,359,59
1761033540379,84,98,36.62,821,741,445,61
1761033540398,80,95,36.4,117,352,348,81
1761033540419,86,99,37.03,710,874,407,86
1761033540439,78,97,36.75,578,53,656,65
1761033540459,63,96,36.16,36,349,678,93
1761033540479,98,97,37.01,286,981,860,61
1761033540500,68,97,36.15,596,183,981,51
1761033540519,72,98,36.53,972,132,941,86
1761033540539,89,99,37.13,709,676,632,51
1761033540559,95,96,36.91,226,247,2,64
1761033540579,72,99,36.61,562,516,201,63
1761033540599,84,100,36.63,453,383,48,51
1761033540619,77,98,36.09,307,722,34,85
1761033540639,95,100,37.09,108,114,130,68
1761033540659,87,99,36.06,463,675,148,58
1761033540679,77,99,36.17,850,72,150,78
1761033540699,80,97,36.05,402,507,264,89
1761033540719,70,97,36.92,74,948,316,77
1761033540739,83,100,36.27,398,263,879,89
1761033540759,95,97,36.38,80,632,83,84
1761033540778,65,97,36.22,610,568,724,94
1761033540798,73,100,36.48,460,91,976,62
1761033540819,98,100,36.75,844,616,672,67
1761033540839,99,100,36.81,403,601,818,99
1761033540859,64,97,36.89,551,339,382,85
1761033540879,99,96,36.13,998,23,519,74
1761033540899,74,100,36.09,875,329,366,97
1761033540920,63,96,36.81,833,34,226,93
1761033540938,89,96,36.72,222,628,447,83
1761033540959,100,100,36.82,0,907,175,72
1761033540979,91,98,36.97,429,290,702,65
1761033540999,63,95,37.16,13,762,570,76
1761033541019,97,100,37.13,272,544,38,100
1761033541039,88,100,36.08,10,445,935,78
1761033541059,92,96,37.06,173,313,226,55
1761033541079,91,96,36.26,536,243,515,60
1761033541099,73,100,36.17,683,147,228,57
1761033541119,87,96,37.1,215,968,266,53
1761033541139,75,96,36.97,278,797,542,50
1761033541160,70,100,36.37,302,339,774,76
1761033541179,87,99,36.2,799,81,290,67
1761033541199,73,99,36.9,77,773,767,77
1761033541218,64,98,36.32,182,769,162,54
1761033541239,72,95,36.71,477,679,567,91
1761033541259,61,98,37.03,148,770,762,89
1761033541279,67,98,37.04,792,566,195,78
1761033541298,93,100,36.69,785,619,150,70
1761033541319,63,95,36.42,410,110,496,80
1761033541338,86,100,36.68,933,859,858,72
1761033541359,72,95,36.46,896,539,196,98
1761033541379,63,97,37.06,371,73,792,78
1761033541399,87,97,36.94,498,500,31,51
1761033541419,96,99,36.98,766,567,71,99
1761033541439,97,99,36.66,875,216,663,82
1761033541459,63,98,37,446,388,268,62
1761033541478,83,95,36.4,188,763,218,75
1761033541499,81,97,36.41,307,704,316,51
1761033541518,94,96,36.08,969,49,463,81
1761033541539,62,98,36.11,466,309,463,82
1761033541559,93,98,36.46,852,301,93,59
1761033541579,91,96,36,540,493,906,96
1761033541599,66,96,36.5,877,69,873,91
1761033541619,91,99,36.59,976,330,444,69
1761033541639,86,99,36.12,7,70,672,87
1761033541659,74,97,36.86,999,30,736,91
1761033541679,61,100,36.76,366,250,356,75
1761033541699,85,98,36.87,139,26,877,96
1761033541719,77,99,37.03,236,782,404,93
1761033541739,81,97,36.03,803,863,115,98
1761033541759,72,100,36.61,594,598,258,80
1761033541779,94,96,36.76,460,253,438,90
1761033541799,85,97,36.1,748,442,253,95
1761033541819,74,99,36.5,750,806,432,57
1761033541839,87,98,36.22,432,534,694,83
1761033541859,72,95,36.69,366,783,488,94
1761033541879,73,96,36.78,258,354,838,93
1761033541899,66,100,37.08,465,963,499,53
1761033541919,99,97,37.1,435,919,167,89
1761033541939,82,100,37.15,696,340,728,83
1761033541959,82,95,37.09,794,680,666,90
1761033541979,72,99,36.46,453,578,84,65
1761033541999,81,100,36.99,706,317,188,57
1761033542019,76,98,36.6,585,82,835,66
1761033542039,73,96,36.25,586,66,962,69
1761033542059,65,97,37.01,244,30,453,74
1761033542079,61,97,36.56,710,465,252,91
1761033542099,66,95,36.26,159,207,451,98
1761033542119,75,100,36.51,101,663,289,73
1761033542139,75,99,36.23,631,738,68,97
1761033542159,61,97,36.95,842,471,936,91
1761033542178,91,100,36.85,854,200,805,98
1761033542199,76,98,36.5,790,403,576,95
1761033542219,99,96,36.16,513,757,892,82
1761033542239,86,96,36.95,372,836,333,77
1761033542259,74,100,36.36,762,463,849,90
1761033542279,74,98,36.4,545,483,810,70
1761033542299,76,96,36.24,648,689,505,75
1761033542319,86,96,36.82,910,546,639,99
1761033542339,87,99,36.17,750,24,827,95
1761033542358,65,98,36,515,213,413,54
1761033542379,76,96,36.18,429,856,816,72
1761033542398,70,95,37.13,650,794,875,92
1761033542418,94,97,36.36,851,515,313,82
1761033542440,77,100,36.44,690,538,511,81
1761033542459,84,96,36.14,361,868,156,76
1761033542479,95,97,36.96,829,215,531,77
1761033542499,96,97,36.34,878,816,76,97
1761033542519,66,96,36.53,497,166,102,93
1761033542538,99,100,36.78,88,961,181,84
1761033542559,97,98,36.39,932,704,745,75
1761033542579,84,95,36.03,530,212,702,79
1761033542599,67,97,36.66,565,806,978,99
1761033542619,69,96,37.01,623,116,322,57
1761033542639,88,99,36.3,864,397,544,85
1761033542658,77,97,36.77,474,571,890,89
1761033542679,70,96,36.42,85,944,574,68
1761033542700,93,99,36.27,909,742,898,72
1761033542718,83,100,37.15,106,544,118,53
1761033542739,96,96,36.91,224,408,568,59
1761033542759,100,99,36.03,492,693,582,92
1761033542779,78,97,36.19,192,852,474,57
1761033542798,69,96,36.75,84,705,501,97
1761033542817,83,96,36.86,638,92,396,85
1761033542839,70,97,36.51,284,526,443,68
1761033542859,98,97,36.36,878,82,315,64
1761033542879,99,98,36.4,621,107,297,65
1761033542899,72,97,36.09,819,384,836,94
1761033542919,71,98,36.78,188,565,664,75
1761033542939,79,96,37.19,522,940,678,91
1761033542959,62,99,37.12,85,217,904,52
1761033542978,62,100,36.88,95,463,100,81
1761033542999,80,100,36.56,455,202,501,91
1761033543019,96,97,36.33,220,878,226,86
1761033543039,90,96,37.13,318,856,880,94
1761033543058,99,99,36.7,944,174,728,81
1761033543079,89,97,36.78,608,335,592,64
1761033543099,97,97,36.38,267,594,511,59
1761033543119,77,98,36.56,668,362,269,66
1761033543139,90,98,36.37,321,736,580,64
1761033543159,66,97,36.23,183,558,679,86
1761033543179,81,97,36.46,263,313,912,88
1761033543199,89,96,36.63,847,527,738,78
1761033543219,85,98,36.95,606,997,547,81
1761033543239,88,99,36.88,765,839,710,58
1761033543259,68,98,36.46,915,58,885,88
1761033543279,97,95,36.85,828,854,639,96
1761033543297,70,96,36.02,885,797,659,96
1761033543319,67,99,37.08,154,466,851,90
1761033543339,78,95,36.91,122,239,404,68
1761033543359,83,97,36.63,348,785,560,54
1761033543380,79,99,36.95,119,734,845,64
1761033543399,79,100,36.69,362,872,738,68
1761033543418,83,95,36.96,851,498,267,59
1761033543438,90,98,36.12,119,293,326,76
1761033543459,94,96,36.58,871,951,595,93
1761033543479,89,98,37.16,616,128,726,55
1761033543499,77,96,36.98,38,931,24,63
1761033543519,89,95,36.86,364,495,366,51
1761033543539,82,96,37.14,777,349,261,84
1761033543559,99,98,36.32,236,33,962,94
1761033543579,87,97,36.9,390,795,492,100
1761033543599,89,98,36.37,922,860,664,60
1761033543619,91,98,36.04,750,588,51,51
1761033543639,85,96,36.74,273,122,567,78
1761033543659,99,95,36.55,311,766,981,84
1761033543679,97,96,36.64,705,15,361,63
1761033543699,92,99,36.8,349,624,741,71
1761033543719,85,99,36.75,267,68,179,76
1761033543739,80,100,36.44,405,574,491,59
1761033543759,99,99,37.1,285,343,721,59
1761033543779,95,98,37.04,318,137,596,61
1761033543799,77,99,37.12,163,713,851,95
1761033543819,87,97,36.43,499,105,180,67
1761033543838,84,99,36.75,158,157,845,93
1761033543859,71,95,37.17,347,275,779,88
1761033543878,91,99,36.72,852,289,211,92
1761033543899,72,98,36.47,560,361,426,92
1761033543920,76,98,37.07,644,94,20,63
1761033543938,90,96,36.72,504,221,118,97
1761033543959,88,98,36.78,6,890,513,77
1761033543979,72,97,37.02,706,236,504,66
1761033543999,60,95,36.79,623,765,273,55
1761033544019,91,97,36.68,680,162,596,70
1761033544038,61,96,36.98,32,199,588,98
1761033544059,71,96,36.95,883,806,372,92
1761033544078,84,96,36.03,241,966,189,94
1761033544099,86,100,36.29,493,625,558,85
1761033544118,95,96,37.08,567,245,725,51
1761033544139,97,97,36.92,752,837,648,87
1761033544159,67,97,36.09,737,913,290,79
1761033544178,94,99,36.1,415,499,648,87
1761033544199,99,98,37.12,460,569,808,61
1761033544219,95,99,36.34,151,323,647,94
1761033544239,96,97,36.34,477,944,82,68
1761033544259,77,97,36.33,99,153,469,58
1761033544279,86,98,37.15,648,301,34,86
1761033544298,84,99,37.18,298,897,388,80
1761033544319,70,100,36.83,136,274,108,68
1761033544339,98,95,36.97,0,990,175,84
1761033544359,73,99,36.2,733,268,20,85
1761033544379,91,99,36.76,64,187,203,84
1761033544399,65,98,37.07,264,454,973,80
1761033544419,84,100,36.84,90,697,459,59
1761033544439,81,96,36.74,526,365,902,64
1761033544459,94,99,36.3,978,221,286,63
1761033544479,85,99,37.08,56,495,199,92
1761033544499,90,96,37.03,44,451,553,73
1761033544519,67,98,36.93,653,95,403,78
1761033544539,61,97,36.67,460,918,576,85
1761033544559,97,99,37.07,914,394,785,87
1761033544579,89,97,36.11,174,814,743,50
1761033544599,97,97,36.52,161,916,613,90
1761033544619,86,96,36.23,90,720,297,80
1761033544639,98,99,36.59,506,350,313,98
1761033544659,79,95,36.56,70,423,588,96
1761033544679,72,98,37.01,522,45,769,67
1761033544699,87,99,37.15,123,207,442,53
1761033544719,85,96,36.33,214,409,340,83
1761033544739,92,96,36.38,482,211,88,72
1761033544760,97,97,36.48,880,793,296,77
1761033544779,91,97,36.95,841,173,792,86
1761033544798,86,98,36.91,459,10,904,60
1761033544819,66,96,36.82,560,757,13,89
1761033544839,81,99,36.63,939,831,112,68
1761033544859,64,95,36.21,847,383,839,78
1761033544879,90,97,36.96,570,473,410,53
1761033544899,83,98,37.01,380,263,638,72
1761033544918,68,100,36.09,203,86,737,54
1761033544939,72,96,36.32,659,416,878,91
1761033544958,73,96,36.97,175,425,883,58
1761033544980,75,97,37.1,850,113,127,70
1761033544999,83,97,36.57,192,669,287,69
1761033545019,77,96,36.13,479,412,750,78
1761033545038,96,96,37.05,499,804,849,70
1761033545058,72,95,36.7,464,444,512,72
1761033545079,95,99,36.94,658,69,747,64
1761033545099,85,96,36.51,823,48,31,70
1761033545119,87,97,36.22,631,922,526,68
1761033545139,86,98,36.16,335,228,185,83
1761033545159,96,98,37.14,412,69,195,57
1761033545179,60,97,36.52,905,332,733,72
1761033545199,75,98,36.03,144,49,777,71
1761033545219,63,96,36.25,277,855,579,85
1761033545239,70,99,36.5,825,632,821,70
1761033545258,80,98,36.68,193,739,70,78
1761033545279,94,97,36.33,298,631,557,63
1761033545299,77,99,36.67,586,676,654,68
1761033545320,78,98,36.41,924,160,465,70
1761033545339,70,95,37.16,821,63,158,96
1761033545358,94,98,36.66,987,968,710,69
1761033545379,94,96,36.15,552,799,990,64
1761033545400,75,96,36.73,752,322,689,75
1761033545418,74,98,36.19,70,864,759,70
1761033545439,65,96,36.17,489,214,533,81
1761033545459,83,98,36.32,342,58,936,70
1761033545479,85,97,36.62,446,341,797,92
1761033545499,62,98,37.13,241,804,891,64
1761033545519,70,98,36.33,289,123,920,62
1761033545538,62,99,36.22,648,792,649,54
1761033545559,74,98,37.07,738,529,254,95
1761033545579,88,95,37.04,735,322,56,52
1761033545598,87,97,36.97,846,995,421,73
1761033545619,86,96,36.25,858,661,932,78
1761033545639,78,95,37.06,860,528,158,53
1761033545659,97,100,36.19,533,551,264,74
1761033545679,79,96,36.9,953,155,62,83
1761033545699,83,96,36.75,799,800,103,50
1761033545719,69,97,36.8,920,374,828,86
1761033545739,98,100,36.27,33,704,472,58
1761033545759,65,100,36.09,682,185,236,77
1761033545779,90,99,37.2,289,237,0,81
1761033545799,65,99,36.07,361,267,942,58
1761033545818,90,98,37.01,960,566,416,56
1761033545839,93,97,36.77,603,439,820,53
1761033545859,88,98,36.66,359,103,959,97
1761033545880,69,100,36.37,163,527,808,59
1761033545899,82,96,36.53,271,709,871,95
1761033545919,94,99,36.68,970,147,607,68
1761033545939,90,95,36.27,717,342,618,71
1761033545959,87,95,36.04,661,329,167,84
1761033545978,90,95,36.71,684,746,897,84
1761033545998,94,96,36.32,855,72,588,97
1761033546019,73,96,36.58,940,469,672,85
1761033546039,87,97,36.28,407,531,723,52
1761033546059,84,99,36.57,968,341,708,99
1761033546079,76,96,36.74,349,166,862,76
1761033546099,61,97,36.37,638,446,203,55
1761033546119,66,100,36.4,3,560,879,80
1761033546139,82,100,36.65,540,141,802,51
1761033546158,90,97,36.94,864,461,134,62
1761033546179,79,97,37.11,941,105,724,54
1761033546199,90,99,36.51,72,535,369,77
1761033546219,73,99,36.93,645,933,15,87
1761033546239,94,99,37.13,973,690,844,53
1761033546259,98,98,36.02,614,570,459,56
1761033546279,68,96,36.99,3,914,60,69
1761033546299,61,96,36.07,976,311,931,62
1761033546319,85,98,36.08,547,721,848,76
1761033546339,63,96,36.47,111,172,929,61
1761033546359,68,98,36.47,71,439,192,79
1761033546378,97,97,36.3,827,429,733,73
1761033546398,88,97,36.42,674,332,438,80
1761033546419,62,100,37.12,445,598,904,99
1761033546439,86,96,36.88,947,553,335,63
1761033546458,74,97,36.68,422,313,129,70
1761033546479,90,100,36.77,484,939,638,63
1761033546499,88,96,36.17,610,510,470,75
1761033546519,87,98,36.54,15,336,710,55
1761033546538,91,98,37.18,169,261,108,71
1761033546558,64,96,36.84,280,549,176,96
1761033546579,69,100,36.46,371,408,972,57
1761033546599,83,96,36.8,114,473,55,85
1761033546619,85,99,36.02,644,550,657,99
1761033546639,74,98,37.1,39,438,528,63
1761033546660,75,99,36.12,592,164,705,56
1761033546679,85,95,37.12,67,401,231,99
1761033546699,98,98,36.79,261,607,18,77
1761033546719,78,98,37.08,589,501,863,53
1761033546738,69,97,37.01,570,6,254,55
1761033546759,68,96,36.84,93,931,776,77
1761033546779,98,100,36.42,373,997,291,97
1761033546799,61,98,36.17,30,667,593,60
1761033546819,88,98,37.15,514,488,849,67
1761033546839,82,99,36.7,736,826,693,69
1761033546859,85,95,36.06,494,108,108,61
1761033546879,61,98,37.14,207,475,464,87
1761033546899,85,100,36.88,328,421,589,57
1761033546919,69,95,36.21,31,321,52,69
1761033546939,70,97,36.83,447,112,334,69
1761033546959,65,97,36.09,620,949,188,83
1761033546979,93,97,36.77,27,953,223,89
1761033546999,73,99,36.74,188,491,663,75
1761033547018,61,95,36.3,81,770,833,92
1761033547039,64,100,36.24,557,959,772,96
1761033547058,63,95,36.3,853,459,409,84
1761033547079,95,96,36.55,496,536,931,69
1761033547099,86,99,36.83,911,522,829,63
1761033547119,80,100,36.39,915,477,323,51
1761033547139,84,95,36.06,603,198,410,64
1761033547159,81,98,36.27,243,54,24,51
1761033547179,62,99,36.96,106,509,876,55
1761033547199,95,98,36.99,486,323,365,68
1761033547219,77,98,37.16,962,173,480,76
1761033547239,96,96,37.01,822,88,559,92
1761033547259,97,96,36.49,854,916,362,60
1761033547279,77,99,36.09,463,763,454,52
1761033547299,76,97,36.45,443,942,853,51
1761033547319,81,95,37.12,766,639,757,95
1761033547339,95,96,36.55,973,853,295,62
1761033547359,90,99,36.75,738,538,275,82
1761033547379,78,99,36.33,932,993,851,68
1761033547398,63,96,36.54,253,782,718,98
1761033547419,64,100,36.61,438,9,796,72
1761033547439,84,100,36.81,324,268,421,93
1761033547460,94,96,36.8,349,959,318,79
1761033547479,76,96,36.64,48,394,922,72
1761033547499,70,99,36.82,881,671,631,63
1761033547519,98,98,36.88,560,531,766,97
1761033547539,62,97,36.99,217,32,700,59
1761033547559,65,98,36.92,712,390,247,92
1761033547579,61,95,37.1,377,541,186,97
1761033547599,87,100,36.49,860,483,725,62
1761033547619,93,100,36.08,712,900,908,82
1761033547639,97,97,36.71,806,131,250,54
1761033547659,68,100,36.05,120,224,13,64
1761033547679,68,97,36.52,817,330,623,61
1761033547698,83,98,36.76,891,327,246,81
1761033547718,94,99,36.98,751,510,243,62
1761033547738,75,97,36.63,83,289,580,67
1761033547759,62,99,36.15,195,380,320,76
1761033547779,98,98,36.18,484,34,257,83
1761033547800,71,96,36,403,316,479,72
1761033547819,67,96,36.25,623,962,296,83
1761033547839,87,99,36.09,889,200,595,95
1761033547859,85,98,36.84,497,125,371,55
1761033547879,72,99,36.66,287,948,914,71
1761033547899,68,97,36.37,205,77,896,50
1761033547919,74,99,36.71,815,94,123,81
1761033547939,75,97,36.96,760,397,155,88
1761033547959,78,99,36.14,113,585,634,62
1761033547979,94,98,36.65,264,802,860,56
1761033547999,65,99,36.63,579,202,737,62
