ts,hr,spo2,temp,red,ir,green,battery
1761033546206,99,95,36.17,974,96,244,97
1761033546226,77,99,37.18,918,184,65,65
1761033546246,80,98,36.25,736,518,969,78
1761033546266,96,97,37.07,522,691,282,96
1761033546286,81,98,37.11,839,833,183,80
1761033546306,73,95,36.96,374,963,7,53
1761033546326,60,98,36.17,718,99,300,66
1761033546346,90,98,36.99,749,996,421,75
1761033546366,82,96,36.71,644,792,459,97
1761033546387,91,97,36.38,949,770,868,62
1761033546406,70,96,37.04,862,522,863,96
1761033546426,69,95,36.66,464,299,264,56
1761033546446,67,99,36.01,211,23,493,54
1761033546466,69,99,36.68,284,312,78,79
1761033546486,72,96,37.11,936,261,948,73
1761033546505,95,97,36.75,415,478,297,81
1761033546527,85,96,37.1,694,96,497,92
1761033546546,72,99,36.22,599,905,297,94
1761033546566,66,98,37.02,345,64,245,79
1761033546586,91,100,36.71,329,103,18,64
1761033546606,70,97,37.14,94,83,300,77
1761033546626,69,98,36.47,276,208,934,77
1761033546646,71,98,36.54,702,44,341,71
1761033546666,73,98,36.87,656,581,517,58
1761033546686,82,99,36.4,637,500,808,84
1761033546706,89,98,37.06,450,467,913,51
1761033546726,61,96,37.18,717,789,174,98
1761033546746,77,98,36.33,687,332,30,80
1761033546766,72,98,36.35,341,599,340,76
1761033546786,83,99,36.7,235,436,851,91
1761033546805,91,98,36.73,595,214,198,79
1761033546827,97,98,37.06,489,304,479,78
1761033546846,81,95,36.92,677,171,769,69
1761033546866,98,95,36.51,490,419,476,87
1761033546886,93,98,36.74,191,536,902,62
1761033546906,93,98,37.04,722,67,147,94
1761033546925,74,96,36.24,729,681,785,51
1761033546947,84,96,36.65,995,406,214,88
1761033546966,64,97,36.19,748,921,237,97
1761033546986,84,97,36.87,54,706,682,87
1761033547006,66,100,37.03,476,524,955,60
1761033547026,89,96,36.4,928,484,810,81
1761033547046,89,96,36.29,869,855,977,85
1761033547066,79,99,36.72,886,165,297,74
1761033547086,85,97,36.14,524,557,603,53
1761033547106,93,97,36.03,899,592,751,90
1761033547126,74,100,36.85,592,655,666,96
1761033547146,96,95,36.82,317,7,806,60
1761033547166,100,96,36.3,438,262,416,64
1761033547185,71,99,37.19,478,976,34,96
1761033547206,99,97,36.83,215,678,446,64
1761033547226,91,97,36.16,395,487,323,88
1761033547246,61,95,36.11,77,294,205,97
1761033547266,98,99,36.72,156,290,253,61
1761033547286,81,97,36.42,652,643,83,70
1761033547306,73,97,36.24,855,901,304,67
1761033547326,72,96,36.28,34,43,607,92
1761033547346,74,100,37.18,467,389,433,92
1761033547366,64,98,36.28,644,164,548,56
1761033547386,90,97,37.18,390,408,990,64
1761033547406,62,97,36.91,522,751,930,99
1761033547426,71,97,36.69,972,425,804,71
1761033547446,67,98,37.02,94,338,662,87
1761033547466,84,98,36.13,820,915,510,68
1761033547486,97,95,36.28,920,168,122,54
1761033547506,71,99,37.1,549,159,818,64
1761033547526,72,97,36.75,598,981,731,81
1761033547546,77,99,36.92,22,798,954,86
1761033547566,98,95,36.52,170,751,843,66
1761033547586,61,97,36.87,936,778,869,75
1761033547606,97,97,36.41,290,112,550,63
1761033547626,93,99,36.19,866,398,478,66
1761033547646,77,98,36.14,743,360,226,77
1761033547666,68,99,36.11,895,229,504,83
1761033547686,69,97,36.94,420,301,309,88
1761033547706,73,95,36.87,221,934,476,96
1761033547726,67,98,37.04,433,938,467,72
1761033547746,69,99,36.51,243,278,75,62
1761033547767,70,97,36.99,282,150,619,77
1761033547786,76,96,36.77,920,44,301,92
1761033547806,81,97,36.19,757,656,267,99
1761033547826,62,99,36.29,452,431,323,66
1761033547846,89,98,36.95,851,80,757,97
1761033547866,66,97,37.02,334,966,571,90
1761033547886,97,100,36.33,280,816,27,64
1761033547906,77,96,37.13,969,309,113,74
1761033547926,60,97,36.48,553,426,310,75
1761033547945,69,99,36.35,813,137,520,87
1761033547966,75,98,36.71,31,230,52,94
1761033547986,89,99,37.17,613,981,769,70
1761033548006,78,96,36.9,94,613,789,66
1761033548026,93,98,36.8,370,228,990,93
1761033548046,74,99,37.16,527,587,623,76
1761033548066,87,98,36.4,87,850,49,73
1761033548086,85,97,36.41,148,574,765,75
1761033548104,90,100,36.58,128,17,259,58
1761033548126,66,95,36.58,810,619,263,68
1761033548146,72,99,37.05,312,251,853,76
1761033548166,62,96,36.59,972,29,891,70
1761033548185,93,98,36.08,226,194,429,90
1761033548206,90,96,36.36,250,434,55,98
1761033548227,89,96,36,558,914,801,54
1761033548246,62,95,36.45,921,602,481,51
1761033548265,81,97,36.14,354,355,358,95
1761033548286,64,98,36.12,870,806,777,82
1761033548306,68,97,36.54,516,577,987,68
1761033548326,96,96,37.02,152,425,64,88
1761033548346,65,97,36.57,525,383,349,90
1761033548367,71,99,36.11,294,148,730,69
1761033548386,95,96,36.2,413,343,531,71
1761033548406,92,100,36.05,743,814,967,74
1761033548426,63,99,36.94,222,189,47,57
1761033548446,99,96,37.17,773,366,534,55
1761033548466,96,97,36.34,520,484,344,68
1761033548486,65,96,36.92,31,470,919,81
1761033548506,90,96,37.16,881,278,164,66
1761033548526,74,96,36.34,58,273,959,55
1761033548546,78,96,36.31,820,122,678,70
1761033548565,96,95,36.68,43,14,14,64
1761033548585,83,97,36.69,714,731,364,54
1761033548606,61,100,36.32,281,44,773,82
1761033548626,89,97,36.86,335,607,424,61
1761033548646,63,97,36.66,86,144,353,56
1761033548666,79,98,36.18,422,821,618,57
1761033548686,62,97,37.08,910,427,618,53
1761033548706,94,99,36.47,967,446,837,84
1761033548726,80,96,36.34,498,128,759,67
1761033548746,99,97,36.41,481,50,844,77
1761033548766,77,97,36.93,686,938,473,87
1761033548786,65,98,36.63,484,215,268,88
1761033548805,63,97,36.21,841,772,498,71
1761033548827,75,97,36.22,332,775,606,59
1761033548846,81,98,36.09,270,371,19,99
1761033548866,69,98,36.19,2,876,899,84
1761033548886,92,99,36.88,848,995,229,61
1761033548906,69,100,36.97,696,557,820,89
1761033548925,82,99,37.17,108,766,21,78
1761033548946,77,98,36.54,544,409,914,56
1761033548967,88,99,36.54,982,61,809,81
1761033548986,80,97,36.51,206,705,509,81
1761033549006,68,98,36.78,962,132,70,81
1761033549026,85,97,36.57,272,209,763,75
1761033549045,73,96,36.76,436,4,330,99
1761033549066,71,98,37.02,741,901,350,96
1761033549086,95,99,36.03,47,159,221,74
1761033549105,61,96,36.77,61,989,383,58
1761033549126,69,97,36.02,621,294,602,97
1761033549146,74,96,36.41,533,309,72,54
1761033549166,99,99,36.09,50,869,51,93
1761033549186,79,95,36.85,714,951,999,69
1761033549205,67,99,36.79,153,260,873,65
1761033549226,81,95,36.8,646,802,960,96
1761033549246,75,100,36.13,944,559,547,52
1761033549266,76,95,36.75,373,735,242,81
1761033549286,98,97,36.63,989,448,745,77
1761033549305,83,100,37.06,222,337,849,56
1761033549326,64,95,37.04,446,560,93,89
1761033549346,70,99,36.28,338,145,582,76
1761033549366,72,98,37.11,878,48,641,61
1761033549386,91,96,36.01,935,104,343,54
1761033549406,72,98,36.11,213,758,589,58
1761033549426,95,97,36.05,923,145,798,96
1761033549446,63,99,37.06,637,4,122,81
1761033549466,98,95,36.88,431,137,865,83
1761033549486,82,96,37,729,750,928,91
1761033549505,72,98,36.18,18,429,958,71
1761033549527,85,96,36.66,290,272,731,98
1761033549546,87,95,36.95,576,407,416,69
1761033549566,63,97,36.11,360,236,99,78
1761033549586,69,100,37.1,422,245,22,92
1761033549606,98,95,36.36,473,956,399,90
1761033549625,85,96,36.62,229,285,500,92
1761033549645,96,98,36.2,928,117,666,87
1761033549666,85,97,37.11,120,146,363,77
1761033549686,89,98,36.03,98,3,247,85
1761033549705,72,100,36.6,561,646,956,66
1761033549727,77,98,36.06,377,393,684,72
1761033549745,80,96,36.72,107,910,162,73
1761033549765,78,98,36.33,516,517,712,72
1761033549787,82,96,37.12,554,153,36,70
1761033549806,64,96,37.13,207,884,604,60
1761033549826,77,96,36.47,492,513,530,95
1761033549846,71,97,36.69,317,728,311,54
1761033549865,74,95,37,291,929,790,94
1761033549886,97,97,36.01,205,705,227,68
1761033549905,81,99,36.85,778,743,806,59
1761033549926,85,98,36.83,396,39,871,58
1761033549947,92,97,36.64,51,629,113,68
1761033549966,74,96,37.18,565,720,846,68
1761033549985,92,98,37.06,89,401,43,75
1761033550005,71,99,36.5,861,840,340,66
1761033550026,60,97,36.72,265,620,203,55
1761033550047,81,99,37.07,537,893,328,98
1761033550065,72,98,36.94,257,976,883,91
1761033550086,74,98,36.97,37,137,433,76
1761033550106,98,98,36.48,742,467,310,89
1761033550126,80,96,36.27,464,673,394,94
1761033550146,64,99,36.51,172,514,774,51
1761033550166,65,97,36.97,181,463,358,72
1761033550186,70,99,36.75,595,500,537,96
1761033550205,93,98,36.49,717,285,99,57
1761033550226,62,95,36.81,959,689,947,93
1761033550246,76,97,36.41,751,976,438,51
1761033550266,90,98,36.35,638,243,33,91
1761033550286,97,97,37.09,645,91,15,89
1761033550306,80,97,36.33,633,46,461,95
1761033550326,66,96,36.17,592,571,576,78
1761033550345,76,97,36.6,721,963,913,59
1761033550366,85,96,37.06,785,570,735,63
1761033550386,86,99,36.66,728,684,46,70
1761033550406,66,96,36.6,590,918,227,78
1761033550426,71,99,36.07,819,536,358,98
1761033550447,68,99,36.7,740,857,716,84
1761033550466,70,98,37.05,831,769,534,67
1761033550486,62,99,36.29,378,268,239,74
1761033550505,60,98,36.8,886,482,385,64
1761033550526,78,95,36.12,399,808,104,75
1761033550546,94,99,36.81,458,904,508,79
1761033550566,70,97,36.87,374,286,339,97
1761033550586,67,100,36.32,403,630,86,81
1761033550606,62,99,37.06,608,449,339,59
1761033550627,94,98,36.36,654,796,129,90
1761033550646,99,97,36.05,915,346,663,61
1761033550665,100,99,36.15,664,715,290,90
1761033550686,71,98,36.2,502,106,40,88
1761033550706,93,97,36.92,187,221,24,52
1761033550725,76,95,36.79,483,781,317,68
1761033550747,78,96,36.31,826,108,448,54
1761033550765,82,95,36.15,395,213,978,77
1761033550785,62,99,36.03,683,866,691,76
1761033550806,69,100,36.53,858,927,787,75
1761033550826,84,98,36.04,500,91,422,61
1761033550846,72,95,36.12,563,225,382,71
1761033550866,96,99,36.67,307,694,194,64
1761033550887,71,98,36.39,458,338,971,55
1761033550905,86,99,36.65,31,229,102,77
1761033550927,64,96,36.6,108,460,312,74
1761033550946,69,95,37.14,321,548,286,75
1761033550966,93,96,37.11,460,858,381,58
1761033550985,65,95,36.76,287,298,529,81
1761033551006,69,99,36.65,986,109,757,96
1761033551026,63,99,37.18,688,308,963,92
1761033551046,67,98,36.45,65,316,641,51
1761033551065,90,95,36.77,669,366,550,93
1761033551086,85,96,36.65,435,619,820,52
1761033551106,93,96,36.61,134,563,71,80
1761033551127,88,99,37.04,236,718,127,61
1761033551146,80,96,36.88,305,718,313,73
1761033551166,79,97,36.53,80,841,123,97
1761033551185,76,96,36.78,884,710,630,95
1761033551205,81,96,37.13,931,992,584,63
1761033551226,83,98,36.53,737,63,718,59
1761033551247,89,97,36.73,659,56,15,86
1761033551265,84,99,36.39,770,349,482,66
1761033551286,91,97,36.45,811,495,101,91
1761033551305,68,96,36.67,121,644,701,69
1761033551327,77,99,36.76,245,673,600,63
1761033551346,78,98,36.61,46,385,882,64
1761033551366,96,97,37.11,236,710,953,85
1761033551386,87,98,36.05,961,825,592,97
1761033551405,87,98,36.6,292,42,906,57
1761033551426,84,96,36.53,831,466,861,53
1761033551446,64,96,36.13,556,612,752,86
1761033551466,94,99,36.49,158,468,79,71
1761033551486,61,96,37.12,547,835,88,71
1761033551506,84,96,37.08,496,659,74,83
1761033551526,94,98,36.61,605,937,675,100
1761033551546,83,97,37,547,347,16,72
1761033551566,99,97,36.12,823,459,891,75
1761033551585,60,98,36.81,228,482,282,90
1761033551605,65,99,36.34,743,280,336,94
1761033551625,63,99,36.24,169,844,149,68
1761033551646,74,95,36.17,60,72,898,65
1761033551666,93,100,36.64,945,191,655,87
1761033551686,90,98,36.07,268,971,913,74
1761033551705,61,97,37.08,740,67,850,56
1761033551726,78,96,36.18,614,927,732,84
1761033551746,96,98,36.75,917,258,83,61
1761033551766,90,97,36.97,686,539,376,96
1761033551786,89,96,37.17,559,172,247,100
1761033551806,92,98,36.2,405,90,519,86
1761033551825,73,99,37.13,200,83,65,93
1761033551846,76,95,37.1,391,376,337,81
1761033551866,63,98,36.84,463,827,817,54
1761033551886,90,96,36.57,706,493,42,76
1761033551905,62,99,36.61,757,738,690,65
1761033551925,82,96,36.85,355,136,775,85
1761033551946,84,96,36.01,44,589,680,99
1761033551965,87,99,36.55,755,633,122,64
1761033551986,61,96,36.86,799,28,345,90
1761033552006,69,100,36.68,642,558,482,90
1761033552026,71,98,36.82,800,421,419,80
1761033552045,87,98,36.73,293,748,994,64
1761033552066,79,99,37.17,504,773,544,55
1761033552085,82,96,36.22,960,588,948,83
1761033552106,92,96,36.01,585,971,261,77
1761033552126,85,95,36.67,38,19,810,55
1761033552146,73,99,36.85,57,863,920,76
1761033552166,87,98,36.06,576,251,855,66
1761033552186,94,98,36.5,137,60,591,58
1761033552207,98,96,37.03,307,541,129,95
1761033552226,63,98,36.71,55,897,682,67
1761033552246,99,97,36.15,399,306,288,85
1761033552266,81,98,36.88,31,404,24,69
1761033552285,98,99,36.44,9,759,467,80
1761033552305,72,98,36.52,962,962,32,93
1761033552326,62,99,36.4,56,853,471,54
1761033552346,81,97,36.28,528,969,873,96
1761033552366,86,99,36.94,18,520,459,76
1761033552386,92,98,36.34,100,35,320,57
1761033552406,76,96,36.18,487,591,718,64
1761033552426,99,96,36.43,412,483,539,91
1761033552446,81,100,36.32,546,583,492,98
1761033552466,93,96,36.32,676,982,289,95
1761033552486,88,98,36.8,387,230,742,78
1761033552506,89,97,36.04,769,709,872,50
1761033552526,95,96,36.56,489,212,0,61
1761033552546,68,96,36.11,393,940,307,93
1761033552565,87,98,36.65,973,737,666,62
1761033552586,79,96,36.15,610,559,510,65
1761033552606,74,95,36.43,113,105,937,55
1761033552626,85,97,36.4,800,811,596,77
1761033552646,79,95,36.38,662,225,388,54
1761033552666,95,96,36.98,674,357,371,88
1761033552686,64,98,36.1,542,301,704,95
1761033552706,95,100,36.26,734,375,418,58
1761033552726,88,97,36.84,875,347,271,98
1761033552746,71,96,37.01,762,472,111,94
1761033552766,79,97,36.95,54,846,978,83
1761033552786,67,96,36.02,486,757,426,52
1761033552807,69,96,36.76,818,748,501,64
1761033552826,82,96,36.96,115,810,898,96
1761033552846,60,96,36.59,949,324,809,68
1761033552866,70,99,36.09,5,80,138,69
1761033552886,76,97,36.96,206,13,634,98
1761033552906,66,100,36.79,598,211,210,76
1761033552926,67,96,36.38,732,765,722,76
1761033552946,69,96,36.02,547,227,570,67
1761033552966,78,99,36.53,340,648,20,68
1761033552986,99,95,36.99,70,115,130,71
1761033553006,90,99,36.3,814,198,401,65
1761033553026,98,96,36.2,618,263,3,55
1761033553046,80,99,37.04,587,484,977,73
1761033553066,71,97,36.81,455,287,273,67
1761033553086,90,100,36.78,39,752,851,61
1761033553106,63,100,36.71,782,718,648,78
1761033553126,68,96,37,148,936,701,62
1761033553146,65,98,36.65,515,512,470,99
1761033553166,84,100,36.24,664,590,31,65
1761033553186,89,99,36.4,731,938,892,84
1761033553206,92,95,36.66,731,367,83,51
1761033553226,67,99,36.24,441,439,745,66
1761033553246,87,98,37.13,118,700,266,76
1761033553266,86,97,36.25,950,730,917,86
1761033553286,96,97,36.48,44,523,277,95
1761033553306,87,96,36.57,724,869,573,74
1761033553326,99,95,36.32,428,800,776,66
1761033553346,71,96,36.92,44,135,244,68
1761033553366,84,97,37.01,461,178,168,77
1761033553386,97,100,36.31,67,616,590,98
1761033553406,91,95,36.79,711,731,869,75
1761033553426,86,98,36.77,416,647,381,50
1761033553446,77,97,36.14,793,653,88,69
1761033553466,97,97,36.47,800,915,771,89
1761033553486,61,97,36.63,333,935,552,68
1761033553506,61,98,36.58,287,109,154,75
1761033553525,78,97,36.05,182,709,187,65
1761033553546,91,99,36.65,609,243,819,67
1761033553567,72,95,36.57,903,109,514,56
1761033553585,83,98,36.48,405,706,217,88
1761033553607,64,96,36.45,844,942,737,77
1761033553626,75,98,37.05,856,551,942,60
1761033553646,84,98,36.06,27,911,459,98
1761033553666,72,96,36.08,646,167,281,62
1761033553686,99,99,37.12,645,778,826,57
1761033553706,82,95,37.11,285,634,818,78
1761033553725,71,98,36.51,66,884,825,68
1761033553746,70,97,36.54,177,414,494,83
1761033553766,79,97,36.76,270,535,749,85
1761033553786,71,96,36.26,454,557,288,59
1761033553806,69,99,37.11,988,705,175,97
1761033553826,83,98,36.1,659,899,208,84
1761033553846,91,99,37.07,140,424,850,67
1761033553866,69,99,37,68,972,826,73
1761033553885,100,95,36.91,861,367,912,98
1761033553907,85,96,36.48,126,499,493,99
1761033553926,61,99,36.56,92,364,955,61
1761033553946,98,99,37.18,508,95,952,87
1761033553966,94,98,37.05,396,650,840,98
1761033553986,83,95,37.06,627,471,347,53
1761033554005,93,98,36.84,892,23,446,84
1761033554026,71,98,36.64,127,48,105,84
1761033554047,68,100,37.03,135,979,298,82
1761033554065,83,98,36.37,510,924,508,88
1761033554086,81,96,36.98,977,978,386,68
1761033554106,81,97,36.23,527,452,57,71
1761033554126,68,98,36.43,272,323,495,94
1761033554146,79,100,36.46,487,914,601,82
1761033554166,95,98,36.92,726,398,430,84
1761033554186,80,98,36.92,100,255,5,70
1761033554205,68,97,36.37,270,511,208,63
1761033554226,95,100,36.98,206,204,583,80
1761033554246,78,96,36.44,422,927,388,88
1761033554266,96,97,36.91,693,565,62,91
1761033554287,82,95,36.58,561,955,630,51
1761033554305,65,97,36.22,526,562,718,73
1761033554326,71,98,36.58,336,329,332,63
1761033554346,77,97,36.19,419,923,258,71
1761033554366,92,100,36.94,110,333,505,70
1761033554387,79,99,36.68,285,352,760,97
1761033554406,72,99,36.32,325,782,775,61
1761033554426,71,97,36.61,614,804,262,80
1761033554445,82,95,37.06,216,581,795,52
1761033554466,69,99,36.32,673,488,337,63
1761033554486,90,98,36.53,508,242,33,94
1761033554506,99,96,36.42,810,175,280,79
1761033554527,84,99,36.14,914,947,75,53
1761033554546,91,97,36.99,783,408,622,86
1761033554572,72,99,37.11,975,426,748,53
1761033554586,76,99,37.1,383,366,982,65
1761033554606,91,99,37.2,785,938,110,92
1761033554626,93,99,36.47,190,902,76,90
1761033554645,65,99,37.15,196,751,619,56
1761033554666,96,100,37.05,100,836,845,66
1761033554686,90,97,37.1,779,172,26,66
1761033554706,90,97,37.15,2,694,601,92
1761033554726,78,96,36.57,273,103,539,80
1761033554746,70,96,36.94,319,97,201,80
1761033554766,83,97,36.6,286,399,776,86
1761033554786,71,96,36.89,746,861,399,89
1761033554805,77,99,36.51,653,237,862,73
1761033554826,85,98,36.63,771,33,787,85
1761033554846,63,99,36.98,456,866,194,86
1761033554867,95,98,36.96,453,52,658,71
1761033554886,84,96,37.1,801,541,954,93
1761033554905,66,95,36.52,384,33,98,87
1761033554926,86,98,36.88,802,492,337,98
1761033554946,66,100,37.16,905,970,277,95
1761033554967,64,99,37.12,30,601,319,81
1761033554986,62,96,37.07,797,120,388,85
1761033555006,62,98,36.43,830,41,190,64
1761033555026,64,100,36.96,923,164,741,86
1761033555045,92,98,36.32,645,676,757,82
1761033555066,70,97,36.14,540,807,416,73
1761033555086,94,100,36.05,274,673,873,52
1761033555105,64,98,36.44,398,804,354,61
1761033555126,65,97,36.8,360,674,902,55
1761033555146,72,96,36.29,32,371,727,71
1761033555167,90,97,36.06,159,157,391,52
1761033555186,73,97,36.56,202,473,559,89
1761033555206,80,97,36.62,132,782,782,85
1761033555226,67,95,36.58,310,281,577,98
1761033555246,82,98,36.5,602,678,390,55
1761033555266,100,100,36.11,238,825,954,93
1761033555286,81,99,36.44,372,665,808,93
1761033555305,89,95,36.04,884,691,120,88
1761033555326,89,96,36.49,283,316,944,85
1761033555346,82,95,36.78,703,774,794,77
1761033555366,90,98,36.73,14,232,176,56
1761033555386,72,97,36.19,883,921,521,64
1761033555406,70,98,37.08,748,570,984,82
1761033555426,90,95,36.8,542,394,182,93
1761033555446,76,99,36.57,586,978,947,52
1761033555466,94,99,37.04,95,56,657,69
1761033555486,61,96,36.94,660,328,426,74
1761033555506,63,98,36.97,711,869,890,87
1761033555527,80,99,36.53,84,903,591,54
1761033555546,94,100,36.9,836,896,333,60
1761033555566,62,100,36.48,544,91,653,100
1761033555586,95,100,37.16,491,230,779,90
1761033555606,79,97,36.05,103,615,415,71
1761033555626,78,97,36.27,69,101,539,96
1761033555646,67,96,36.41,10,183,226,75
1761033555666,60,96,36.4,414,834,652,63
1761033555686,80,98,36.58,511,927,96,67
1761033555705,89,97,36.2,679,243,207,78
1761033555726,80,96,36.62,761,994,439,76
1761033555746,75,100,36.87,169,437,743,64
1761033555766,86,96,36.17,718,644,787,73
1761033555786,66,97,36.59,827,416,706,74
1761033555806,95,97,36.43,640,853,152,63
1761033555826,93,98,36.55,653,468,242,95
1761033555846,87,97,37.13,265,321,472,86
1761033555867,82,96,36.8,962,7,212,67
1761033555886,85,96,36.13,199,952,645,99
1761033555906,83,98,37.11,311,455,547,95
1761033555926,60,95,36.35,210,134,465,54
1761033555946,76,98,36.21,994,472,447,75
1761033555965,91,99,36.8,301,449,487,52
1761033555985,85,96,36.22,586,271,430,77
1761033556005,96,97,36.52,194,120,943,81
1761033556026,100,97,36.15,693,208,236,86
1761033556047,73,98,36.49,146,769,882,73
1761033556065,75,99,36.6,286,995,867,76
1761033556086,72,99,37.16,266,20,873,50
1761033556106,97,96,36.6,352,886,537,99
1761033556126,94,95,37.03,920,479,470,87
1761033556146,92,100,36.03,203,279,337,96
1761033556166,81,99,36.61,944,446,112,53
1761033556186,92,97,36.08,14,689,129,64
1761033556207,72,98,37.16,397,194,270,82
1761033556226,95,98,36.77,579,772,345,51
1761033556246,81,97,36.46,590,789,519,69
1761033556266,82,95,36.49,371,173,831,58
1761033556286,92,97,36,125,470,468,56
1761033556306,79,98,37.18,158,790,773,68
1761033556325,99,98,37.03,584,514,124,69
1761033556346,69,95,36.47,672,7,211,76
1761033556366,75,97,36.07,224,564,943,97
1761033556386,91,98,36.47,254,422,359,80
1761033556406,98,97,36.92,302,554,703,65
1761033556426,87,97,36.2,354,753,412,67
1761033556446,74,99,36.34,319,553,90,91
1761033556466,93,99,37.13,351,204,745,75
1761033556486,64,97,36.32,660,334,662,90
