ts,hr,spo2,temp,red,ir,green,battery
1761033544178,69,95,36.87,397,536,975,75
1761033544198,61,96,36.67,778,587,740,93
1761033544218,67,96,36.74,708,373,278,82
1761033544238,92,98,36.37,107,753,252,73
1761033544258,83,99,36.05,238,401,154,87
1761033544277,70,99,36.36,953,502,987,59
1761033544298,76,99,36.78,804,44,350,69
1761033544318,99,100,36.28,981,484,73,98
1761033544338,98,95,36.54,379,366,185,60
1761033544358,88,96,37.14,725,539,465,81
1761033544378,100,97,36.39,266,549,473,72
1761033544398,98,98,36.14,85,871,465,85
1761033544418,77,100,36.25,746,546,596,84
1761033544438,81,99,36.68,812,343,260,61
1761033544458,69,99,36.07,850,403,396,75
1761033544478,86,99,36.22,79,583,814,90
1761033544498,66,96,36.41,308,170,805,75
1761033544518,97,96,36.06,69,317,594,58
1761033544538,66,97,36.42,668,735,805,70
1761033544558,76,99,36.82,4,541,130,93
1761033544578,91,98,36.69,997,915,509,74
1761033544597,86,99,36.09,153,852,570,66
1761033544619,82,98,36.17,879,385,5,97
1761033544638,85,99,36.41,678,435,586,98
1761033544658,62,100,36.4,733,295,292,85
1761033544678,92,96,37.01,760,703,947,63
1761033544698,71,96,36.76,611,247,219,50
1761033544718,100,96,36.33,101,378,114,66
1761033544738,64,95,36.71,72,826,270,93
1761033544757,94,97,36.76,580,90,91,66
1761033544778,67,96,36.43,494,970,159,52
1761033544798,63,98,36.41,355,358,681,73
1761033544818,73,99,36.93,789,659,770,81
1761033544838,95,96,36.48,511,278,491,84
1761033544858,74,96,37.07,133,306,318,57
1761033544878,85,98,36.29,226,671,852,99
1761033544897,89,99,36.66,423,832,209,77
1761033544918,64,99,36.7,785,526,428,98
1761033544937,61,100,36.86,101,596,211,75
1761033544958,72,96,36.67,671,834,598,61
1761033544978,96,99,37.17,808,172,918,65
1761033544998,69,96,36.49,7,179,284,91
1761033545018,77,96,36.24,477,165,153,55
1761033545038,64,98,36.56,651,57,975,62
1761033545058,82,97,37.1,747,732,531,67
1761033545078,83,99,36.29,361,464,793,93
1761033545098,62,100,36.96,146,915,459,68
1761033545118,64,97,36.92,827,64,573,83
1761033545138,92,99,36.08,334,618,957,56
1761033545158,90,96,36.92,378,864,957,71
1761033545178,78,95,36.38,66,307,644,78
1761033545198,85,98,36.07,978,205,940,87
1761033545218,92,96,36.5,778,776,554,62
1761033545238,97,99,36.16,953,934,248,85
1761033545258,100,100,37.04,901,363,734,87
1761033545278,84,98,36.6,648,208,257,97
1761033545298,90,97,36.62,680,674,584,60
1761033545318,91,97,36.64,174,741,207,78
1761033545338,94,98,36.67,983,300,480,90
1761033545358,64,97,36.79,188,834,785,73
1761033545378,69,95,36.38,696,66,164,97
1761033545400,72,98,36.76,355,892,995,85
1761033545418,85,97,36.81,234,193,450,71
1761033545438,66,97,36.24,199,642,306,73
1761033545458,76,98,36.3,246,864,575,60
1761033545478,70,97,36.39,350,298,878,63
1761033545497,83,96,36.69,34,97,427,62
1761033545518,90,98,36.24,890,577,766,60
1761033545538,81,99,37.2,439,270,531,95
1761033545558,67,95,36.86,752,754,76,93
1761033545578,64,96,36.41,312,600,457,100
1761033545598,69,96,36.3,798,258,993,99
1761033545618,63,98,36.71,320,793,158,60
1761033545638,73,98,36.14,816,863,759,94
1761033545659,79,100,36.11,663,697,360,94
1761033545678,71,100,36.86,325,135,699,89
1761033545698,74,98,36.69,281,661,943,68
1761033545718,74,98,36.82,888,759,916,55
1761033545738,74,95,36.45,739,196,551,69
1761033545758,91,99,36.27,434,471,875,57
1761033545778,91,98,36.43,36,378,901,66
1761033545797,95,95,36.93,307,823,512,56
1761033545818,67,96,36.72,53,222,506,84
1761033545838,92,95,37.2,608,526,241,96
1761033545858,98,97,37.12,715,323,579,70
1761033545879,95,100,36.99,903,278,96,68
1761033545897,77,99,36.87,114,526,821,68
1761033545919,67,98,36.91,621,559,706,70
1761033545938,97,99,36.54,365,328,269,84
1761033545958,73,96,36.11,937,91,546,60
1761033545978,83,97,36.39,369,134,563,97
1761033545998,73,97,36.87,529,979,533,66
1761033546018,72,98,36.32,784,697,141,79
1761033546038,82,99,36.99,868,98,747,93
1761033546058,80,96,36.34,801,131,439,66
1761033546077,78,98,36.46,455,871,746,98
1761033546098,98,99,36.42,962,233,908,99
1761033546118,66,98,36.06,229,717,59,75
1761033546138,61,96,36.05,575,950,269,94
1761033546158,65,100,36.5,269,176,480,82
1761033546178,87,95,37.1,146,882,23,90
1761033546198,69,99,36.12,303,964,250,72
1761033546218,81,96,36.92,127,696,976,95
1761033546238,71,97,36.66,470,105,359,55
1761033546258,98,98,37.15,573,706,259,88
1761033546278,82,96,36.45,602,415,496,52
1761033546298,93,98,36.62,499,591,503,51
1761033546318,79,99,36.66,922,961,242,86
1761033546338,70,97,36.37,485,683,141,60
1761033546359,96,95,36.36,936,123,678,77
1761033546378,87,100,36.61,843,454,145,63
1761033546398,76,97,36.93,2,303,668,67
1761033546418,66,97,36.03,740,646,282,85
1761033546438,99,97,36,323,77,301,52
1761033546458,73,99,36.85,515,54,144,81
1761033546478,87,99,36.76,643,723,418,90
1761033546498,78,96,36.11,757,746,867,62
1761033546517,64,99,36.45,167,557,717,70
1761033546538,95,98,36.4,872,202,518,75
1761033546558,61,96,36.61,158,589,133,78
1761033546578,79,98,36.27,269,522,985,84
1761033546598,90,98,37.05,554,65,903,86
1761033546618,62,96,36.22,979,752,986,90
1761033546638,69,98,36.16,856,693,570,97
1761033546658,89,96,36.14,147,408,768,53
1761033546677,70,98,36.11,433,200,354,94
1761033546698,90,99,36.53,483,824,927,60
1761033546718,83,97,36.34,184,808,115,89
1761033546738,85,99,36.55,202,149,863,94
1761033546758,73,97,36.27,53,162,322,81
1761033546778,74,95,36.16,857,747,218,88
1761033546798,95,96,37.08,60,243,28,82
1761033546818,66,99,36.61,707,377,400,80
1761033546839,94,97,36.52,468,119,128,86
1761033546858,69,99,36.95,95,847,81,98
1761033546878,96,97,36.39,251,516,65,66
1761033546896,98,98,36.89,255,133,958,65
1761033546918,60,97,36.23,928,652,645,71
1761033546939,85,99,37.08,836,423,157,91
1761033546957,79,96,36.63,536,32,458,79
1761033546978,83,99,36.02,205,385,917,96
1761033546997,62,96,36.07,448,135,164,59
1761033547018,72,99,36.81,498,52,353,82
1761033547037,89,99,36.12,290,742,945,100
1761033547058,86,96,36.77,499,720,791,93
1761033547078,97,98,36.49,962,419,506,100
1761033547098,60,95,36.59,298,210,586,91
1761033547118,78,100,36.98,971,187,32,60
1761033547139,99,96,36.38,449,991,922,63
1761033547157,68,98,36.51,313,879,368,71
1761033547178,78,99,37.03,493,874,748,78
1761033547199,79,98,36.41,455,866,535,84
1761033547218,61,96,36.42,169,726,700,72
1761033547238,66,98,36.83,284,582,823,86
1761033547258,84,96,36.91,879,737,773,83
1761033547278,88,99,36.53,165,245,808,78
1761033547298,62,98,36.16,28,823,58,59
1761033547317,95,99,37.17,419,171,77,75
1761033547338,99,95,36.46,841,740,638,76
1761033547359,80,100,36.5,562,459,578,89
1761033547378,78,99,36.33,457,814,316,75
1761033547397,66,99,37.1,768,37,887,54
1761033547418,98,97,36.87,815,80,92,67
1761033547437,98,96,36.32,806,990,262,57
1761033547458,74,99,36.41,150,276,479,57
1761033547477,89,97,36.84,780,750,803,80
1761033547499,67,99,36.09,908,577,195,94
1761033547517,91,100,36.69,498,497,868,93
1761033547538,60,96,36.65,398,636,578,71
1761033547558,82,99,37.15,121,265,185,96
1761033547578,75,96,36.81,446,496,999,70
1761033547598,91,99,36.64,956,259,569,50
1761033547618,96,95,36.25,154,36,870,66
1761033547638,99,99,37.12,565,243,362,87
1761033547658,85,99,36.19,848,733,819,89
1761033547678,75,99,36.65,531,969,655,71
1761033547697,77,97,36.98,940,307,27,98
1761033547718,66,96,36.49,588,528,349,68
1761033547738,68,99,36.29,424,522,881,70
1761033547758,88,98,36.47,438,276,986,53
1761033547778,91,96,36.33,670,172,284,64
1761033547798,97,97,36.72,304,159,685,86
1761033547818,71,99,36.44,488,616,732,59
1761033547838,80,98,36.75,489,584,225,59
1761033547858,76,98,36.81,299,23,76,88
1761033547878,62,98,36.62,591,904,182,55
1761033547898,97,96,36.16,471,120,192,69
1761033547918,91,95,37,424,569,347,93
1761033547938,98,98,37.09,978,283,901,95
1761033547958,96,100,36.89,445,275,919,56
1761033547977,81,96,36.82,967,473,903,51
1761033547998,91,99,37.05,365,451,288,51
1761033548018,94,98,37.12,213,69,64,75
1761033548038,83,95,36.83,948,716,957,58
1761033548058,84,97,36.69,18,336,101,58
1761033548078,76,99,36.97,533,78,370,89
1761033548098,86,95,36.61,758,699,741,60
1761033548118,91,95,36.43,80,622,386,94
1761033548138,62,96,37.01,213,19,895,93
1761033548158,65,97,36.49,516,861,522,74
1761033548178,75,98,36.52,635,382,748,72
1761033548198,81,95,36.78,577,316,256,89
1761033548218,80,97,36.41,722,432,528,93
1761033548238,86,96,37.1,858,472,481,99
1761033548258,62,100,36.18,519,438,904,97
1761033548278,67,97,36.9,180,506,343,61
1761033548298,75,95,36.89,3,452,171,56
1761033548317,97,100,36.89,246,72,409,77
1761033548338,88,96,36.3,24,751,984,86
1761033548358,64,96,36.74,588,528,327,65
1761033548378,83,99,36.49,323,519,616,70
1761033548398,97,98,36.77,108,627,4,53
1761033548418,82,100,36.26,294,115,968,89
1761033548438,95,99,36.26,935,996,169,95
1761033548458,72,99,37,116,582,337,84
1761033548478,88,98,36.77,767,535,300,86
1761033548498,99,97,36.43,122,716,511,61
1761033548518,95,98,36.63,806,862,414,74
1761033548537,93,97,36.88,452,301,645,85
1761033548558,86,98,36.28,589,949,445,84
1761033548578,100,97,36.87,603,65,211,96
1761033548598,99,98,36.02,76,191,834,75
1761033548618,93,98,36.3,637,857,31,80
1761033548637,63,95,36.32,728,86,644,80
1761033548658,74,97,36.49,912,565,842,86
1761033548679,73,98,37.2,952,161,164,91
1761033548698,87,98,36.54,935,130,357,86
1761033548718,72,99,36.29,285,466,642,79
1761033548738,72,98,36.73,211,384,217,93
1761033548758,82,96,36.72,446,49,709,54
1761033548778,72,99,36.7,490,459,431,73
1761033548798,74,96,36.24,444,882,291,51
1761033548818,84,99,36.28,802,33,416,54
1761033548838,79,99,36.92,459,222,145,86
1761033548858,79,98,36.43,977,236,946,90
1761033548878,84,99,37.15,951,746,592,56
1761033548897,77,99,36.59,857,736,479,88
1761033548918,69,99,36.26,885,626,907,56
1761033548938,97,99,36.26,892,638,974,56
1761033548957,99,99,36.85,923,493,623,55
1761033548978,65,100,36.28,401,490,276,75
1761033548998,88,96,36.12,996,934,90,88
1761033549018,64,96,36.07,178,538,538,63
1761033549038,99,98,36.77,313,569,592,75
1761033549058,91,97,36.49,78,870,61,95
1761033549078,65,99,36.02,294,943,478,88
1761033549098,65,95,36.44,231,210,657,65
1761033549117,91,99,36.41,586,920,609,87
1761033549138,71,96,37.13,327,257,686,91
1761033549158,60,99,36.19,760,760,700,97
1761033549178,64,98,36.26,706,939,108,98
1761033549197,70,98,36.82,378,32,503,91
1761033549218,66,96,36.43,397,687,274,73
1761033549238,95,99,36.66,357,744,243,63
1761033549258,63,99,37.07,171,569,939,59
1761033549278,66,98,36.07,586,96,930,86
1761033549298,82,98,36.44,96,918,929,95
1761033549318,64,100,36.03,414,777,68,94
1761033549338,97,97,36.35,240,835,62,68
1761033549358,91,96,36.03,398,835,602,97
1761033549376,95,98,36.67,111,703,530,62
1761033549398,85,96,36.38,884,704,487,89
1761033549418,84,97,36.25,251,810,515,94
1761033549438,90,96,36.99,614,950,555,57
1761033549458,67,100,37.02,734,408,306,59
1761033549478,79,96,36.01,483,310,137,70
1761033549498,61,97,36.67,33,137,452,65
1761033549518,65,100,37,425,71,220,98
1761033549538,62,98,36.59,679,772,886,65
1761033549558,85,97,36.67,742,675,482,88
1761033549578,92,97,36.19,553,856,379,98
1761033549599,99,98,36.46,194,817,547,66
1761033549618,87,95,36.38,131,235,401,97
1761033549638,64,99,36.66,116,410,766,71
1761033549658,76,98,36.62,556,870,468,94
1761033549678,88,98,36.3,353,219,259,95
1761033549697,76,95,37.06,193,927,290,84
1761033549718,90,99,36.92,429,376,324,70
1761033549739,75,99,36.42,851,799,374,92
1761033549758,96,99,36.56,190,327,743,74
1761033549778,97,97,37.02,46,747,392,75
1761033549798,94,95,36.06,656,914,116,60
1761033549818,82,97,36.45,700,191,780,73
1761033549839,93,99,36.54,736,505,70,56
1761033549858,76,96,37.14,626,986,196,94
1761033549877,69,97,36.09,242,315,793,98
1761033549898,88,95,36.9,420,805,496,93
1761033549918,86,100,37.08,50,985,874,79
1761033549938,82,100,36.05,48,285,619,53
1761033549958,82,100,36.23,198,578,400,74
1761033549978,89,97,36.42,259,163,808,67
1761033549998,89,99,36.7,761,644,136,76
1761033550018,97,100,36.92,488,995,886,77
1761033550038,89,100,36.17,595,576,15,76
1761033550058,96,95,36.5,613,465,611,95
1761033550077,93,99,36.99,710,98,542,63
1761033550098,63,99,36.02,838,860,964,82
1761033550118,64,99,36.69,822,614,274,90
1761033550138,77,100,36.79,819,834,932,82
1761033550158,91,100,36.3,517,251,281,80
1761033550178,86,97,36.14,634,55,358,52
1761033550198,68,99,36.62,532,785,12,56
1761033550218,72,95,36.14,855,909,350,71
1761033550238,78,96,36.77,920,754,95,68
1761033550258,60,98,36.27,59,918,311,51
1761033550278,67,97,36.16,356,327,919,58
1761033550297,95,96,36.07,575,413,519,67
1761033550318,75,99,36.85,540,957,836,51
1761033550338,92,97,36.26,552,80,316,75
1761033550358,69,95,36.91,78,125,414,72
1761033550378,74,98,36.04,151,836,334,78
1761033550398,85,99,36.8,599,161,270,83
1761033550418,82,100,36.53,238,347,446,74
1761033550438,62,99,37.11,410,302,186,79
1761033550458,80,98,36.06,554,469,841,81
1761033550478,91,98,36.44,626,854,457,61
1761033550498,65,97,37.11,23,818,833,78
1761033550518,82,96,36.99,598,757,900,93
1761033550538,83,98,36.1,777,826,813,70
1761033550558,100,98,36.54,9,90,481,94
1761033550578,73,96,36.28,740,599,267,58
1761033550598,87,95,36.3,972,759,717,89
1761033550619,90,100,36.75,7,631,553,80
1761033550638,80,99,36.59,393,144,341,63
1761033550658,94,95,37.17,731,156,16,65
1761033550678,61,97,36.07,23,275,773,87
1761033550697,82,97,36.07,999,772,632,73
1761033550718,78,97,36.38,967,923,273,64
1761033550738,66,97,36.38,388,768,964,75
1761033550758,97,98,36.29,280,607,111,93
1761033550778,83,96,36.34,478,142,260,97
1761033550809,95,95,37.09,226,465,805,78
1761033550821,63,97,36.2,105,234,259,61
1761033550839,79,97,36.06,104,369,898,55
1761033550858,83,98,36.09,14,98,792,81
1761033550877,63,100,36.33,836,564,534,92
1761033550899,89,97,36.56,27,235,237,70
1761033550918,77,100,37.01,57,719,53,100
1761033550938,79,98,37.06,592,843,128,90
1761033550958,66,97,37.15,347,926,946,86
1761033550978,78,96,37.05,827,658,54,71
1761033550998,73,96,37.09,829,346,915,99
1761033551018,99,100,37.18,139,30,391,57
1761033551038,62,96,37,678,660,970,96
1761033551058,66,98,36.15,298,747,302,99
1761033551078,66,100,36.43,342,290,763,86
1761033551098,89,97,36.86,84,344,801,94
1761033551118,69,99,37.13,239,671,432,95
1761033551138,61,96,36.96,123,977,317,72
1761033551158,71,100,36.25,224,148,445,95
1761033551179,73,97,36.28,407,52,905,65
1761033551198,74,100,36.37,718,826,578,99
1761033551218,65,99,36.29,288,392,362,80
1761033551238,81,96,36.62,156,124,837,91
1761033551258,67,99,37.19,341,177,413,52
1761033551278,85,96,36.05,427,780,751,94
1761033551298,63,97,36.31,66,782,60,94
1761033551318,96,96,36.85,335,173,364,68
1761033551337,89,98,37.19,223,846,86,57
1761033551358,87,96,36.58,475,912,331,84
1761033551378,71,95,36.09,630,516,46,52
1761033551397,80,96,36.11,835,79,775,88
1761033551418,91,97,36.55,314,354,820,74
1761033551438,67,99,36.02,141,578,531,81
1761033551458,67,98,36.86,719,329,322,66
1761033551478,78,97,36.83,908,781,667,58
1761033551498,81,100,36.39,246,731,485,90
1761033551518,94,99,36.84,226,235,229,78
1761033551538,93,96,36.65,65,691,485,93
1761033551558,64,96,36.15,188,776,868,81
1761033551578,98,99,36.4,408,341,484,65
1761033551598,82,100,36.32,218,737,262,62
1761033551618,80,100,37.15,835,592,262,80
1761033551639,83,97,36.62,948,127,734,99
1761033551657,86,99,36.04,760,633,754,81
1761033551678,89,98,36.38,462,762,942,99
1761033551698,99,98,36.77,235,779,833,55
1761033551718,83,97,36.81,637,144,81,99
1761033551738,70,97,36.5,456,17,952,94
1761033551758,95,99,36.92,151,732,897,58
1761033551779,60,98,36.6,10,373,194,69
1761033551798,99,99,36.98,183,219,583,81
1761033551818,65,99,37.03,46,680,43,64
1761033551838,87,96,36.1,72,667,652,64
1761033551858,81,97,36.59,745,9,745,98
1761033551878,68,97,36.73,175,306,516,86
1761033551898,64,97,36.34,493,929,371,89
1761033551918,68,97,36.37,682,594,200,75
1761033551938,71,97,37.18,36,467,856,52
1761033551958,83,97,36.15,243,417,761,83
1761033551978,68,97,37.18,742,560,292,89
1761033551998,68,95,37.1,37,269,825,73
1761033552018,76,98,36.69,981,409,308,63
1761033552038,90,98,36.15,167,327,384,76
1761033552058,65,99,36.51,92,81,441,94
1761033552079,81,96,36.55,192,740,958,84
1761033552098,77,97,36.66,527,15,688,86
1761033552118,70,100,36.89,526,516,680,88
1761033552138,95,97,36.7,250,3,13,93
1761033552158,78,99,36.58,123,924,621,61
1761033552178,81,96,36.83,755,280,726,58
1761033552197,79,97,37.01,951,915,767,71
1761033552218,87,96,36.74,195,537,752,54
1761033552238,97,99,37.02,927,644,399,71
1761033552258,69,95,36.43,684,251,298,91
1761033552278,79,99,36.22,686,213,78,79
1761033552298,80,98,36.21,369,964,914,97
1761033552319,95,96,36.19,95,183,394,52
1761033552338,77,97,36.94,232,786,686,85
1761033552358,97,97,37.08,15,172,739,66
1761033552378,84,100,37.18,77,570,560,71
1761033552398,65,100,36.1,625,927,201,55
1761033552418,94,95,36.65,921,335,941,82
1761033552438,99,100,37.19,313,895,384,66
1761033552458,91,97,36.46,410,680,30,85
1761033552478,84,96,37.16,17,814,718,80
1761033552497,90,100,36.87,390,546,119,90
1761033552518,62,97,36.04,492,257,377,80
1761033552538,91,99,36.8,117,719,279,65
1761033552558,71,96,36.04,342,896,382,64
1761033552578,70,97,36.25,790,913,715,65
1761033552598,79,96,36.12,877,0,586,77
1761033552618,95,99,36.87,519,479,998,99
1761033552638,77,98,36.8,640,15,473,68
1761033552658,97,99,36.46,422,3,104,72
1761033552678,61,100,37.19,637,883,474,94
1761033552697,65,99,36.26,682,829,407,60
1761033552718,94,95,36.65,785,752,727,63
1761033552739,88,97,36.01,83,706,507,62
1761033552758,77,95,37.11,526,835,799,82
1761033552778,82,95,36.44,351,973,130,72
1761033552797,87,99,36.34,224,109,904,76
1761033552818,64,99,36.65,858,650,469,94
1761033552838,85,98,36.14,139,248,978,82
1761033552858,73,100,36.5,969,797,425,58
1761033552878,95,96,36.97,36,188,373,81
1761033552897,67,98,36.13,421,660,419,88
1761033552919,82,96,36.52,507,830,936,90
1761033552938,98,96,36.07,60,154,120,96
1761033552958,71,98,36.81,58,263,188,57
1761033552978,75,97,37.13,790,291,928,60
1761033552997,71,100,36.26,49,672,455,87
1761033553018,94,95,36.39,470,3,945,55
1761033553038,90,97,36.59,783,911,839,70
1761033553058,98,100,36.74,517,785,893,81
1761033553078,85,97,37.17,77,538,616,93
1761033553098,88,98,36.04,257,35,678,90
1761033553118,61,100,37.06,781,974,211,90
1761033553138,78,99,36.68,847,839,2,71
1761033553158,90,96,36.72,816,660,986,72
1761033553178,64,97,36.04,329,58,201,81
1761033553198,93,96,36.45,496,951,347,53
1761033553218,100,98,36.59,314,984,596,71
1761033553238,66,97,36.52,750,449,591,78
1761033553258,62,99,36.19,987,136,338,84
1761033553278,68,99,36.53,870,745,576,81
1761033553298,83,97,36.72,763,545,758,63
1761033553317,75,99,36.35,291,164,540,84
1761033553338,85,97,36.08,687,430,792,60
1761033553358,79,99,36.29,572,157,631,54
1761033553378,75,100,36.22,835,876,853,61
1761033553397,69,97,36.07,721,783,516,80
1761033553418,83,97,36.51,144,40,53,72
1761033553438,62,99,36.52,798,486,830,58
1761033553458,63,98,36.44,924,40,6,51
1761033553478,72,96,36.57,579,950,503,62
1761033553498,95,96,36.05,227,11,414,58
1761033553518,96,96,36.65,324,122,153,59
1761033553538,78,97,37.05,643,736,847,75
1761033553558,94,99,37.14,477,212,884,56
1761033553578,63,96,36.15,226,973,852,92
1761033553599,65,98,36.17,762,253,678,79
1761033553618,68,100,36.57,926,907,498,79
1761033553638,84,96,36.47,943,317,373,94
1761033553658,61,97,36.49,438,431,407,97
1761033553678,98,98,36.62,751,143,469,97
1761033553698,61,99,36.53,634,131,477,52
1761033553718,63,97,36.58,177,604,636,85
1761033553738,87,98,36.09,750,238,555,59
1761033553758,69,99,36.66,617,621,595,99
1761033553779,67,97,36.64,277,111,689,93
1761033553798,69,96,36.08,17,730,446,84
1761033553818,77,100,36.65,698,172,659,58
1761033553838,61,95,36.2,385,492,309,92
1761033553858,66,99,36.62,84,958,208,96
1761033553877,91,98,36.1,914,380,163,98
1761033553899,87,96,36.59,664,390,501,70
1761033553917,65,98,37.05,724,931,258,73
1761033553938,72,100,36.6,699,192,714,59
1761033553957,77,97,36.23,468,976,983,89
1761033553977,79,99,36.99,921,34,893,96
1761033553998,81,96,36.04,339,277,790,86
1761033554019,74,100,37.12,72,536,487,72
1761033554038,93,99,36.36,511,980,252,86
1761033554058,63,97,36.04,81,801,513,54
1761033554077,88,100,36.05,890,448,246,82
1761033554098,98,96,37.18,42,230,835,73
1761033554118,99,99,37.01,737,688,817,56
1761033554138,83,97,36.78,158,174,58,56
1761033554158,84,98,36.03,699,475,813,83
1761033554178,79,95,36.38,290,743,51,70
1761033554198,96,96,36.96,309,648,188,58
1761033554218,74,97,36.92,524,310,812,65
1761033554238,81,99,36.73,745,676,325,53
1761033554258,92,96,37.12,785,434,211,53
1761033554278,90,96,36.83,865,18,431,60
1761033554298,76,99,36.84,472,347,945,54
1761033554319,82,99,36.05,490,846,87,78
1761033554338,73,99,36.82,500,251,553,94
1761033554358,82,96,36.17,328,586,283,53
1761033554378,72,100,36.99,133,342,271,60
1761033554398,83,96,37,261,693,109,68
1761033554418,61,98,36.69,722,25,114,84
1761033554438,83,96,36.92,495,829,437,87
1761033554458,89,96,37.12,970,740,574,51
