ts,hr,spo2,temp,red,ir,green,battery
1761033529849,98,99,36.25,862,49,540,92
1761033529869,85,99,36.49,829,224,875,68
1761033529889,74,98,36.12,776,665,202,71
1761033529908,73,96,36.88,90,238,733,87
1761033529929,92,100,36.81,596,449,91,53
1761033529949,70,97,36.43,177,817,842,95
1761033529970,61,97,36.19,867,306,759,95
1761033529990,70,98,37.15,28,238,460,97
1761033530009,81,99,36.7,970,976,790,91
1761033530029,86,96,37.08,537,824,363,61
1761033530049,71,97,36.28,262,823,773,50
1761033530068,74,97,36.45,176,228,476,61
1761033530089,94,99,36.83,591,293,465,90
1761033530109,72,100,36.72,188,415,660,54
1761033530129,81,98,36.76,922,278,411,99
1761033530149,62,97,36.36,417,845,579,88
1761033530169,91,95,36.04,626,523,932,96
1761033530188,87,95,36.11,450,645,304,72
1761033530209,74,98,36.68,757,184,584,80
1761033530230,78,95,36.37,312,947,330,88
1761033530249,80,96,36.43,547,113,572,85
1761033530269,73,99,36.39,114,369,646,91
1761033530289,86,96,37.09,535,935,594,57
1761033530309,95,97,36.47,153,864,840,95
1761033530329,67,96,36.44,198,604,619,90
1761033530349,84,100,36.87,895,521,929,87
1761033530369,91,96,37.04,428,212,877,85
1761033530389,88,97,36.26,168,542,876,94
1761033530409,95,95,36.42,99,160,746,87
1761033530429,95,96,37.06,11,514,427,53
1761033530449,83,98,36.28,465,153,16,87
1761033530469,74,97,36.22,324,778,329,74
1761033530489,65,95,36.17,562,134,733,72
1761033530509,93,98,36.12,173,172,31,66
1761033530529,82,98,36.53,359,192,933,65
1761033530549,83,97,37.08,553,916,474,60
1761033530569,90,99,36.35,191,521,322,99
1761033530589,89,96,36.55,853,481,82,65
1761033530609,98,97,37.09,158,131,431,97
1761033530629,73,98,36.35,586,242,605,90
1761033530649,82,97,36.38,163,325,861,58
1761033530669,79,99,36.56,501,403,918,64
1761033530689,72,99,36.41,604,275,3,80
1761033530709,94,98,36.89,536,882,6,90
1761033530729,72,98,36.26,48,355,372,72
1761033530749,71,98,36.83,348,586,837,62
1761033530769,67,100,36.06,982,895,90,92
1761033530789,81,95,36.61,69,34,12,86
1761033530809,63,98,36.61,332,615,966,71
1761033530829,85,96,37.07,847,160,952,94
1761033530849,64,97,36.94,473,376,565,90
1761033530869,92,97,36.25,752,199,44,77
1761033530889,92,97,36.9,75,799,49,79
1761033530909,68,98,36.14,773,960,709,97
1761033530929,68,97,37.01,343,798,376,98
1761033530949,70,95,36.87,718,550,828,82
1761033530970,96,99,37.11,238,199,171,88
1761033530990,75,96,36.46,616,825,481,77
1761033531009,67,95,36.47,996,704,533,91
1761033531028,89,98,37.12,606,144,835,80
1761033531049,83,96,36.56,689,140,443,54
1761033531069,86,95,36.85,232,209,838,84
1761033531088,90,98,37.02,682,974,596,91
1761033531109,81,99,36.59,856,678,808,64
1761033531130,76,96,36.61,56,180,821,60
1761033531149,80,98,36.01,379,628,872,82
1761033531169,65,98,37.1,532,721,535,93
1761033531189,62,95,36.38,556,873,319,79
1761033531209,87,98,36.42,948,768,863,98
1761033531229,99,100,36.29,964,838,874,93
1761033531249,90,96,37.12,147,205,155,74
1761033531269,62,99,36.21,398,364,227,88
1761033531289,83,98,36.27,545,809,476,85
1761033531309,81,97,36.08,330,126,991,57
1761033531328,98,99,36.86,543,794,385,72
1761033531349,87,97,36.7,690,764,518,87
1761033531369,67,99,37.1,132,286,190,66
1761033531389,74,100,36.51,809,601,778,58
1761033531409,72,97,36.67,137,972,702,87
1761033531429,85,96,36.3,555,378,111,51
1761033531449,76,99,36.79,701,377,565,70
1761033531468,71,98,37.11,749,615,128,61
1761033531489,69,99,36.71,886,685,160,64
1761033531509,74,97,37.06,705,76,271,58
1761033531529,68,99,36.52,759,903,0,76
1761033531548,88,97,36.32,520,456,954,66
1761033531569,83,97,36.85,569,235,803,97
1761033531589,93,100,36.94,129,982,358,79
1761033531609,62,100,37,222,793,979,56
1761033531627,100,97,37.05,172,840,363,87
1761033531649,94,97,36.53,319,882,945,83
1761033531669,92,99,36.23,599,454,481,92
1761033531690,81,100,36.89,544,734,827,99
1761033531709,74,96,37.16,247,821,210,75
1761033531729,69,96,36.31,25,117,834,96
1761033531749,80,96,37.13,487,264,91,99
1761033531768,99,97,36.81,642,525,821,95
1761033531789,67,97,36.73,60,647,801,51
1761033531809,63,96,36.62,388,698,236,90
1761033531829,91,100,37.07,584,225,130,82
1761033531850,78,96,36.42,775,375,128,92
1761033531869,72,99,37.2,220,905,796,96
1761033531889,79,98,36.37,183,207,780,52
1761033531909,98,99,36.63,264,88,430,97
1761033531929,89,98,36.13,694,183,68,86
1761033531949,83,99,36.96,701,595,268,66
1761033531968,76,97,37.2,356,815,490,61
1761033531989,67,96,36.87,600,931,452,90
1761033532009,76,98,36.03,360,817,985,64
1761033532028,64,99,36.24,796,746,258,97
1761033532049,96,97,36.05,716,678,4,53
1761033532069,73,97,36.05,391,305,315,65
1761033532089,64,99,36.43,757,147,376,91
1761033532109,85,99,36.77,130,540,223,53
1761033532128,80,100,36.74,799,839,781,78
1761033532149,90,97,36.26,312,489,845,67
1761033532169,83,99,37.16,248,980,50,95
1761033532189,77,97,36.43,945,553,180,96
1761033532210,80,100,36.41,681,476,376,89
1761033532229,67,99,36.74,468,325,75,67
1761033532249,88,95,36.25,758,705,454,98
1761033532269,88,95,36.55,455,574,467,92
1761033532289,87,95,36.49,306,286,464,75
1761033532309,67,99,37.01,628,757,959,68
1761033532329,87,97,36.3,556,759,919,59
1761033532348,67,97,37.04,766,788,591,90
1761033532369,75,96,36.02,92,531,849,62
1761033532389,88,100,36.9,412,144,623,54
1761033532409,98,97,36.94,430,75,934,78
1761033532429,75,96,36.31,129,730,191,95
1761033532449,85,99,36.2,697,611,182,63
1761033532469,91,100,36.48,940,268,115,92
1761033532489,84,99,36.79,968,530,199,92
1761033532508,61,99,36.24,417,828,538,78
1761033532529,98,95,36.88,421,475,911,58
1761033532549,77,97,36.85,419,255,168,70
1761033532569,80,99,37.07,728,681,843,65
1761033532589,61,98,36.33,239,918,295,72
1761033532609,98,96,36.06,411,300,590,53
1761033532629,80,97,37,716,499,644,60
1761033532649,79,98,36.23,387,900,572,76
1761033532669,70,97,36.55,881,834,717,90
1761033532688,79,99,36.02,237,361,158,51
1761033532709,61,97,36.72,914,487,103,83
1761033532729,73,98,36.87,659,124,369,85
1761033532749,97,97,36.61,483,705,284,52
1761033532769,94,97,36.35,932,585,49,93
1761033532789,96,95,36.1,350,767,423,57
1761033532808,60,100,36.54,193,733,398,52
1761033532829,67,95,37.19,369,917,830,60
1761033532848,87,99,36.03,658,94,192,62
1761033532869,87,99,36.54,27,457,781,81
1761033532889,72,95,36.77,423,66,91,62
1761033532909,77,97,37.02,108,836,493,93
1761033532929,65,99,36.56,249,312,806,52
1761033532950,80,95,36.98,798,250,863,58
1761033532969,82,96,36.16,190,768,970,73
1761033532989,77,96,36.31,922,896,771,69
1761033533009,66,97,36.37,229,894,217,83
1761033533028,68,100,36.82,619,715,815,90
1761033533049,98,97,37.09,415,456,163,89
1761033533069,78,99,36.46,169,332,84,88
1761033533089,83,96,36.1,240,115,148,92
1761033533109,95,96,36.73,327,594,237,84
1761033533129,66,99,36.84,506,280,925,65
1761033533149,80,95,36.24,264,538,968,56
1761033533169,93,100,36.12,224,516,313,84
1761033533189,79,99,36.06,376,97,150,95
1761033533209,82,96,36.44,684,631,568,57
1761033533229,99,96,36.47,571,921,419,57
1761033533249,86,100,36.89,978,854,432,75
1761033533269,92,100,36.1,356,998,104,78
1761033533289,96,96,36.81,468,239,738,96
1761033533309,77,98,37.03,953,909,401,65
1761033533329,72,99,36.42,958,443,849,97
1761033533349,98,96,36.31,178,277,330,87
1761033533369,98,98,36.71,698,515,695,83
1761033533389,69,97,37.03,360,27,6,70
1761033533409,96,99,36.41,998,635,913,71
1761033533429,81,95,37.1,138,670,21,92
1761033533449,66,99,37.2,401,882,768,61
1761033533469,79,96,36.69,421,375,25,67
1761033533489,92,96,36.43,124,864,623,68
1761033533509,80,97,36.66,649,771,42,71
1761033533529,91,96,36.27,27,749,586,55
1761033533549,79,99,36.66,532,487,3,57
1761033533569,93,95,36.7,453,985,583,56
1761033533589,84,98,36.81,820,541,873,91
1761033533609,85,100,36.68,799,972,30,84
1761033533629,96,99,36.17,993,741,14,91
1761033533649,97,98,36.37,32,563,252,94
1761033533670,89,98,36.47,58,90,240,71
1761033533689,75,97,36.62,598,62,74,96
1761033533709,71,96,36.03,55,276,332,53
1761033533729,64,100,36.9,311,193,522,92
1761033533749,82,96,37.14,743,671,576,95
1761033533769,75,99,37.03,854,69,485,88
1761033533789,73,95,36.41,100,130,648,68
1761033533809,60,99,36.13,166,145,794,96
1761033533829,98,98,37.07,914,77,159,53
1761033533849,72,96,36.93,814,234,117,89
1761033533869,70,98,36.63,245,492,272,62
1761033533889,67,98,37.12,13,842,354,71
1761033533909,87,96,37,597,697,926,51
1761033533929,87,96,36.48,689,804,953,93
1761033533949,66,95,36,778,353,364,100
1761033533969,66,99,36.36,752,27,709,68
1761033533989,64,98,36.94,873,528,975,83
1761033534009,78,98,36.89,308,362,364,97
1761033534029,72,99,36.39,213,561,22,81
1761033534049,75,96,36.09,806,118,471,92
1761033534069,77,97,36.16,366,814,68,93
1761033534089,88,96,36.12,773,187,784,66
1761033534108,95,98,36.38,185,97,935,58
1761033534129,86,95,36.24,244,277,510,56
1761033534149,84,99,36.48,509,421,971,94
1761033534168,94,97,36.61,533,607,412,86
1761033534189,70,95,36.33,510,354,958,79
1761033534209,67,98,36.59,700,315,668,76
1761033534229,91,99,36.15,107,716,430,95
1761033534249,93,98,36.3,857,992,583,64
1761033534269,91,98,36.29,299,152,511,68
1761033534289,75,100,37.14,864,421,399,87
1761033534310,91,99,36.94,331,17,335,94
1761033534328,85,98,36.29,966,690,600,91
1761033534349,67,98,36.69,985,139,650,95
1761033534369,98,96,36.23,214,155,434,65
1761033534389,75,97,36.31,521,271,532,93
1761033534409,91,98,36.69,113,87,312,61
1761033534429,75,98,36.27,289,696,844,67
1761033534449,90,98,36.15,938,955,371,73
1761033534469,93,96,36.66,529,615,164,69
1761033534489,92,97,37.07,787,772,618,98
1761033534509,89,97,36.84,988,347,790,94
1761033534529,77,99,36.58,757,529,828,96
1761033534549,89,97,36.03,917,984,59,88
1761033534569,88,99,36.41,141,872,304,99
1761033534589,87,95,37.09,8,47,779,84
1761033534609,73,97,36.44,975,61,956,79
1761033534629,82,99,36.76,76,600,79,70
1761033534649,98,95,36.72,179,715,313,85
1761033534669,88,97,36.07,428,47,933,54
1761033534689,87,97,36.11,568,411,221,80
1761033534709,85,99,36.98,862,933,985,89
1761033534729,87,98,36.53,25,24,738,85
1761033534749,76,99,36.61,626,999,829,51
1761033534769,95,97,36.74,875,403,783,98
1761033534789,79,99,36.93,502,14,950,62
1761033534809,76,95,36.82,645,739,491,56
1761033534829,82,98,36.66,966,746,314,93
1761033534849,61,96,36.52,2,642,314,65
1761033534869,84,95,37.09,59,301,156,85
1761033534889,84,98,36.47,834,850,434,88
1761033534909,62,98,36.08,45,649,385,61
1761033534929,70,99,37.13,794,318,251,97
1761033534949,83,99,36.34,676,950,87,65
1761033534970,80,96,36.05,692,536,576,64
1761033534990,85,100,36.84,228,301,656,64
1761033535008,99,99,36.1,817,991,970,58
1761033535029,62,100,36.59,600,11,369,67
1761033535049,71,96,36.83,115,902,749,55
1761033535069,98,95,37.04,629,561,940,69
1761033535089,72,98,37.07,955,362,523,74
1761033535109,88,98,37.18,174,120,305,93
1761033535129,100,95,36.12,388,183,913,82
1761033535149,69,98,36,278,622,513,68
1761033535169,61,97,37.18,40,568,517,89
1761033535189,98,95,36.38,112,153,87,67
1761033535209,68,97,36.05,66,179,655,62
1761033535228,61,100,36.74,49,449,583,68
1761033535249,87,95,36.41,554,572,877,76
1761033535269,91,95,36.66,428,472,209,90
1761033535289,74,97,36.61,549,43,21,64
1761033535309,72,99,36.19,899,446,668,65
1761033535329,75,98,37.14,313,245,828,69
1761033535349,68,100,36.61,578,574,438,92
1761033535369,97,97,36.68,739,273,352,83
1761033535389,81,96,36.04,168,407,40,68
1761033535409,67,98,36.89,746,740,909,77
1761033535429,63,100,36.71,294,228,505,99
1761033535448,66,96,36.49,437,673,905,61
1761033535469,78,96,36.66,260,840,265,57
1761033535489,94,100,36.61,418,20,208,93
1761033535509,75,96,36.65,424,417,37,65
1761033535529,85,97,36.2,761,19,80,53
1761033535549,96,98,36.79,531,443,157,76
1761033535569,77,97,36.95,933,400,311,73
1761033535589,79,97,37.06,642,218,556,54
1761033535609,65,96,36.84,19,158,682,58
1761033535629,66,96,36.1,269,394,159,93
1761033535649,81,100,36.76,729,427,13,78
1761033535669,95,96,36.99,452,728,175,63
1761033535689,61,99,36.94,631,646,683,100
1761033535709,94,96,36.72,439,782,19,58
1761033535729,86,99,37.01,532,647,783,87
1761033535749,97,99,36.37,701,866,521,65
1761033535769,61,99,36.76,868,533,175,75
1761033535789,85,98,36.28,269,233,419,65
1761033535809,84,95,36.15,668,205,243,81
1761033535829,71,97,36.72,52,640,52,94
1761033535849,65,99,36.2,32,985,63,71
1761033535869,93,97,37.02,651,573,591,76
1761033535889,83,96,36.8,867,990,82,63
1761033535909,67,100,36.58,782,150,82,88
1761033535928,88,98,36.68,987,149,986,70
1761033535948,93,97,36.51,86,946,496,62
1761033535969,61,98,36.41,928,664,351,84
1761033535989,96,99,37.14,166,687,61,56
1761033536009,73,98,36.03,676,995,133,91
1761033536029,100,95,36.83,735,668,2,65
1761033536049,83,96,36.73,138,170,392,83
1761033536069,83,99,36.32,805,587,471,65
1761033536089,92,99,36.31,413,199,863,76
1761033536108,64,98,37.19,827,852,827,80
1761033536129,86,99,36.42,547,387,971,85
1761033536149,96,96,36.21,70,228,38,79
1761033536169,61,98,36.06,383,573,761,85
1761033536189,89,99,36.89,690,559,90,50
1761033536209,96,99,36.37,148,702,973,68
1761033536229,94,95,36.9,939,290,655,76
1761033536249,78,97,36.43,744,713,752,56
1761033536269,87,95,36.62,198,597,925,74
1761033536289,65,98,36.94,320,424,691,78
1761033536309,66,97,36.6,947,113,32,51
1761033536329,64,96,36.92,69,340,573,98
1761033536349,85,98,36.79,206,383,892,72
1761033536369,97,97,37.07,74,986,345,99
1761033536390,76,95,36.26,108,169,245,77
1761033536409,81,96,36.84,517,831,437,62
1761033536429,70,99,37.11,797,755,279,59
1761033536449,91,98,37.02,569,112,552,59
1761033536469,65,100,36.1,945,488,507,82
1761033536489,94,97,36.67,74,441,841,93
1761033536509,94,98,36.25,815,892,744,64
1761033536529,84,97,36.51,549,108,60,63
1761033536549,70,99,36.29,916,169,777,68
1761033536569,68,98,36.22,747,695,938,75
1761033536589,98,96,36.43,972,357,601,73
1761033536609,63,97,37.14,360,31,332,95
1761033536629,60,97,37.18,914,980,98,85
1761033536649,91,99,36.7,470,435,32,60
1761033536669,97,99,36.01,816,678,107,97
1761033536688,60,95,36.56,457,986,131,83
1761033536709,86,96,37.04,620,894,720,85
1761033536729,78,98,37.05,326,88,214,85
1761033536749,69,98,36.1,404,5,883,89
1761033536769,93,98,36.83,873,467,98,85
1761033536789,70,97,36.89,862,126,553,55
1761033536809,100,97,36.97,378,134,562,73
1761033536829,93,97,36.09,797,572,305,58
1761033536848,62,97,36.74,316,461,151,60
1761033536869,84,99,36.53,634,24,971,58
1761033536890,91,95,36.32,837,196,106,53
1761033536909,88,98,36.77,605,846,159,88
1761033536928,63,100,36.23,737,344,358,59
1761033536950,82,99,36.86,862,697,285,94
1761033536968,85,97,36.7,565,751,586,75
1761033536989,91,96,36.08,995,14,177,73
1761033537009,82,99,36.44,551,24,462,96
1761033537029,83,98,36.23,866,0,519,98
1761033537049,84,99,36.59,132,302,134,53
1761033537069,69,97,36.09,658,815,179,81
1761033537089,78,99,36.97,358,701,685,63
1761033537109,68,95,37.02,941,235,821,54
1761033537129,99,98,36.16,747,762,299,60
1761033537149,92,95,36.75,894,474,880,91
1761033537169,70,98,36.33,207,75,232,78
1761033537190,65,97,37.05,694,67,424,94
1761033537209,90,95,36.79,846,52,947,97
1761033537229,76,96,36.35,691,376,487,62
1761033537249,64,97,36.52,236,801,957,62
1761033537269,77,98,36.96,560,700,35,87
1761033537289,82,98,36.14,956,43,115,88
1761033537308,79,97,36.53,485,23,675,73
1761033537329,84,96,36.16,551,93,849,55
1761033537349,77,100,36.69,458,293,904,67
1761033537369,86,96,36.66,469,203,523,62
1761033537389,76,98,36.34,596,183,390,59
1761033537409,89,96,36.41,774,63,4,75
1761033537429,98,95,36.46,162,334,615,76
1761033537449,72,99,37.07,382,993,785,67
1761033537469,95,96,37.13,958,150,287,77
1761033537489,66,97,37.05,671,26,647,91
1761033537509,85,96,36.5,851,984,600,61
1761033537528,89,98,36.78,193,372,356,53
1761033537549,91,98,36.72,486,179,340,53
1761033537569,79,98,36.84,259,430,681,85
1761033537589,63,96,37.01,481,600,711,74
1761033537608,84,99,36.27,2,445,278,98
1761033537629,97,98,37.01,90,595,799,66
1761033537654,82,99,36.09,313,111,97,94
1761033537668,81,100,36.84,177,686,851,88
1761033537689,96,99,36.24,173,318,424,65
1761033537709,96,95,37.03,24,611,206,70
1761033537729,76,100,36.06,294,953,845,96
1761033537749,78,95,36.07,6,593,564,81
1761033537769,92,100,36.39,946,900,246,66
1761033537789,79,95,36.38,56,203,789,67
1761033537809,99,95,36.48,374,216,511,68
1761033537829,66,96,36.3,223,677,162,59
1761033537849,74,98,36.77,428,727,169,98
1761033537869,73,97,36.27,848,337,701,55
1761033537889,69,96,36.19,602,673,622,93
1761033537909,88,99,36.2,962,431,897,58
1761033537929,88,98,36.66,571,903,37,75
1761033537949,68,95,36.54,134,797,883,92
1761033537969,91,100,36.29,499,97,303,57
1761033537988,89,97,36.28,667,853,747,57
1761033538009,91,99,36.8,219,633,627,88
1761033538029,96,96,36,56,500,639,77
1761033538049,73,99,36.48,133,425,268,65
1761033538070,70,98,36.27,278,157,214,72
1761033538089,88,98,36.26,271,858,73,67
1761033538108,99,98,36.22,346,79,949,96
1761033538129,79,100,36.69,729,648,217,68
1761033538149,66,98,36.92,858,856,796,65
1761033538169,93,100,36.22,150,155,738,51
1761033538189,95,95,36.35,817,24,243,87
1761033538209,61,97,36.63,563,614,932,87
1761033538228,87,95,36.65,954,575,701,70
1761033538249,63,98,36.05,885,181,134,53
1761033538269,81,98,37.08,752,112,919,83
1761033538289,97,97,36.37,752,160,856,82
1761033538309,88,95,36.81,182,985,300,65
1761033538328,75,99,36.55,763,26,268,95
1761033538348,87,100,36.33,196,78,565,73
1761033538369,69,96,37.17,380,531,919,56
1761033538389,80,100,36.64,667,655,210,96
1761033538409,84,99,37.13,857,63,558,95
1761033538429,75,95,36.79,839,259,807,60
1761033538449,91,100,36.82,515,80,498,67
1761033538469,79,100,37.01,88,813,825,58
1761033538489,82,98,37.02,826,656,926,88
1761033538509,84,96,37.05,58,464,92,80
1761033538529,91,99,36.76,218,141,806,70
1761033538549,79,99,36.02,901,71,613,83
1761033538569,64,99,36.65,893,246,826,96
1761033538589,92,98,36.78,649,121,807,73
1761033538609,66,97,36.02,244,833,969,64
1761033538629,83,96,36.33,224,985,773,90
1761033538649,96,98,36.82,789,617,617,80
1761033538669,67,97,36.73,210,450,691,70
1761033538689,95,99,36.44,875,236,204,84
1761033538709,90,96,36.18,983,806,941,52
1761033538729,73,100,36.01,690,48,445,82
1761033538749,90,96,36.93,838,649,876,51
1761033538769,80,98,36.5,399,865,611,67
1761033538789,95,100,36.33,943,520,426,76
1761033538809,90,97,36.09,427,13,667,66
1761033538829,75,99,36.66,581,435,535,82
1761033538850,88,96,36.02,249,680,218,78
1761033538869,86,100,36.66,960,506,624,72
1761033538889,83,99,36.49,248,388,166,79
1761033538909,67,99,36.31,515,99,901,79
1761033538929,86,98,36.35,701,844,152,68
1761033538949,96,98,37.13,564,679,755,84
1761033538969,83,95,36.61,909,63,688,99
1761033538990,77,96,36.04,893,543,624,76
1761033539008,95,98,36.89,802,18,151,96
1761033539029,89,97,36.12,442,512,558,81
1761033539049,79,98,36.57,898,836,919,50
1761033539069,60,99,37.09,351,49,800,88
1761033539088,65,98,36.54,982,236,967,94
1761033539109,62,95,36.09,809,779,580,74
1761033539129,85,95,37.06,390,592,270,100
1761033539149,62,97,36.08,93,29,760,65
1761033539169,75,96,36.73,875,63,595,72
1761033539189,97,97,36.8,964,935,4,60
1761033539209,70,98,36.25,848,636,640,77
1761033539228,62,96,37,87,443,863,99
1761033539249,81,98,36.57,96,713,204,89
1761033539269,98,98,36.81,501,972,529,82
1761033539289,72,100,36.2,972,118,473,75
1761033539309,70,98,36.8,72,24,861,88
1761033539329,91,97,36.64,352,485,334,68
1761033539347,66,96,37.03,796,969,275,76
1761033539369,84,96,36.17,472,304,631,61
1761033539389,77,100,36.76,907,558,42,72
1761033539409,86,98,36.26,289,667,267,72
1761033539429,60,96,36.16,891,266,688,91
1761033539449,92,99,36.69,506,235,661,96
1761033539469,60,98,36.09,591,135,520,51
1761033539489,90,95,36.22,601,704,588,67
1761033539509,77,95,36.91,943,711,558,52
1761033539529,71,100,36.03,802,100,934,64
1761033539548,84,95,36.54,92,925,695,66
1761033539569,62,100,36.99,846,743,670,53
1761033539588,86,99,37.05,206,149,682,77
1761033539609,93,98,37.17,9,664,339,65
1761033539629,89,97,36.6,994,284,138,95
1761033539649,61,97,36.63,836,602,521,61
1761033539668,95,98,36.43,510,60,669,63
1761033539689,83,95,36.36,111,916,57,69
1761033539710,92,95,36.69,712,620,8,58
1761033539728,83,100,36.83,249,198,703,52
1761033539749,83,97,36.55,774,132,220,94
1761033539769,85,99,36.75,774,307,999,69
1761033539789,72,95,37,303,499,72,66
1761033539809,67,96,36.84,17,156,585,75
1761033539829,86,98,36.71,761,434,688,66
1761033539849,75,95,36.35,903,686,651,50
1761033539869,86,98,36.4,909,158,110,88
1761033539889,70,96,36.81,25,601,594,63
1761033539908,77,99,36.28,411,430,534,92
1761033539929,71,98,36.8,838,996,475,69
1761033539949,73,97,36.26,400,318,801,91
1761033539969,69,98,36.71,620,862,952,59
1761033539989,61,100,36.77,224,510,729,84
1761033540009,65,98,37.09,41,993,968,98
1761033540029,68,96,36.47,276,844,414,64
1761033540049,86,97,36.65,748,257,116,56
1761033540069,91,97,36.03,126,47,488,67
1761033540088,91,96,37.07,387,584,475,65
1761033540109,80,99,36.23,586,171,286,63
1761033540129,85,100,36.92,831,876,594,85
1761033540149,74,99,36.86,819,628,766,87
1761033540169,68,96,36.49,743,835,973,79
1761033540190,82,98,36.38,948,809,597,90
1761033540209,82,96,36.18,132,421,922,55
1761033540229,93,98,36.97,182,673,255,69
1761033540249,81,98,36.22,956,103,238,76
1761033540269,90,96,36.8,347,652,919,88
1761033540289,70,95,37.19,553,970,135,100
1761033540309,74,99,36.87,488,856,35,96
1761033540329,90,96,36.8,388,308,893,64
1761033540349,68,96,36.47,875,296,773,66
1761033540368,78,98,36.55,993,420,529,56
1761033540389,62,96,36.55,372,849,371,70
1761033540409,77,96,36.45,640,773,981,64
1761033540429,95,98,36.85,858,574,471,89
1761033540449,79,95,36.13,87,644,582,54
1761033540469,72,99,36.6,423,805,391,51
1761033540489,93,100,36.92,889,827,702,61
1761033540509,97,96,37.16,728,176,669,87
1761033540529,88,95,36.91,70,997,799,66
1761033540549,69,97,37.02,658,952,504,84
1761033540568,87,95,36.35,631,220,689,64
1761033540589,96,96,37.15,535,603,357,65
1761033540609,94,97,36.63,220,322,859,59
1761033540629,76,95,36.91,903,33,447,69
1761033540648,65,95,36.81,658,819,625,62
1761033540669,74,96,36.72,384,283,957,67
