95081,154192,127637,21145,0,0,0,0
95101,154184,127635,21136,0,0,0,0
95121,154200,127612,21157,0,0,0,0
95141,154164,127638,21132,0,0,0,0
95161,154261,127678,21159,0,0,0,0
95181,154116,127586,21140,0,0,0,0
95201,154296,127716,21152,0,0,0,0
95221,154117,127576,21150,0,0,0,0
95241,154255,127707,21172,0,0,0,0
95261,154155,127608,21133,0,0,0,0
95281,154218,127650,21155,0,0,0,0
95301,154211,127656,21150,0,0,0,0
95321,154185,127638,21150,0,0,0,0
95341,154180,127651,21159,0,0,0,0
95361,154208,127664,21143,0,0,0,0
95381,154190,127641,21148,0,0,0,0
95401,154190,127634,21148,0,0,0,0
95421,154201,127639,21166,0,0,0,0
95441,154185,127644,21141,0,0,0,0
95461,154208,127654,21143,0,0,0,0
95481,154177,127629,21142,0,0,0,0
95501,154208,127656,21159,0,0,0,0
95521,154179,127622,21153,0,0,0,0
95541,154205,127662,21157,0,0,0,0
95561,154190,127644,21144,0,0,0,0
95581,154188,127624,21155,0,0,0,0
95601,154209,127652,21143,0,0,0,0
95621,154173,127633,21152,0,0,0,0
95641,154205,127667,21157,0,0,0,0
95661,154189,127628,21144,0,0,0,0
95681,154192,127638,21160,0,0,0,0
95701,154186,127647,21147,0,0,0,0
95721,154188,127619,21149,0,0,0,0
95741,154199,127664,21153,0,0,0,0
95761,154177,127643,21142,0,0,0,0
95781,154231,127653,21170,0,0,0,0
95801,154181,127647,21149,0,0,0,0
95821,154179,127646,21151,0,0,0,0
95841,154210,127644,21163,0,0,0,0
95861,154196,127653,21144,0,0,0,0
95881,154207,127637,21146,0,0,0,0
95901,154197,127643,21153,0,0,0,0
95921,154195,127633,21145,0,0,0,0
95941,154189,127643,21154,0,0,0,0
95961,154215,127645,21141,0,0,0,0
95981,154195,127641,21147,0,0,0,0
96001,154200,127654,21153,0,0,0,0
96021,154196,127635,21141,0,0,0,0
96041,154198,127645,21144,0,0,0,0
96061,154190,127647,21155,0,0,0,0
96081,154183,127638,21138,0,0,0,0
96101,154209,127648,21150,0,0,0,0
96121,154186,127638,21156,0,0,0,0
96141,154196,127647,21160,0,0,0,0
96161,154212,127658,21151,0,0,0,0
96181,154162,127627,21141,0,0,0,0
96201,154226,127660,21150,0,0,0,0
96221,154185,127638,21147,0,0,0,0
96241,154211,127660,21166,0,0,0,0
96261,154200,127646,21157,0,0,0,0
96281,154185,127651,21152,0,0,0,0
96301,154197,127654,21155,0,0,0,0
96321,154178,127647,21151,0,0,0,0
96341,154215,127635,21165,0,0,0,0
96361,154211,127641,21153,0,0,0,0
96381,154182,127645,21142,0,0,0,0
96401,154186,127639,21158,0,0,0,0
96421,154223,127652,21141,0,0,0,0
96441,154175,127625,21153,0,0,0,0
96461,154220,127648,21162,0,0,0,0
96481,154174,127621,21141,0,0,0,0
96501,154198,127639,21152,0,0,0,0
96521,154199,127658,21148,0,0,0,0
96541,154175,127619,21151,0,0,0,0
96561,154221,127672,21153,0,0,0,0
96581,154178,127623,21143,0,0,0,0
96601,154203,127678,21157,0,0,0,0
96621,154183,127685,21150,0,0,0,0
96641,154189,127634,21145,0,0,0,0
96661,154182,127610,21150,0,0,0,0
96681,154184,127604,21141,0,0,0,0
96701,154224,127613,21152,0,0,0,0
96721,154231,127641,21155,0,0,0,0
96741,154219,127656,21158,0,0,0,0
96772,154155,127632,21156,98,77,0,0
96781,154141,127636,21137,0,0,0,0
96801,154150,127637,21152,0,0,0,0
96821,154150,127636,21171,0,0,0,0
96841,154155,127625,21183,0,0,0,0
96861,154200,127648,21194,0,0,0,0
96881,154181,127638,21168,0,0,0,0
96901,154211,127637,21128,0,0,0,0
96921,154177,127618,21123,0,0,0,0
96941,154206,127643,21155,0,0,0,0
96961,154203,127647,21140,0,0,0,0
96981,154174,127614,21150,0,0,0,0
97001,154202,127662,21159,0,0,0,0
97021,154168,127627,21148,0,0,0,0
97041,154231,127655,21162,0,0,0,0
97061,154187,127629,21144,0,0,0,0
97081,154193,127653,21151,0,0,0,0
97101,154186,127648,21160,0,0,0,0
97121,154194,127661,21146,0,0,0,0
97141,154204,127648,21153,0,0,0,0
97161,154183,127637,21139,0,0,0,0
97181,154202,127648,21148,0,0,0,0
97201,154183,127640,21148,0,0,0,0
97221,154200,127645,21140,0,0,0,0
97241,154188,127626,21152,0,0,0,0
97261,154216,127651,21145,0,0,0,0
97281,154182,127622,21150,0,0,0,0
97301,154204,127654,21159,0,0,0,0
97321,154200,127638,21143,0,0,0,0
97341,154208,127631,21154,0,0,0,0
97361,154218,127658,21141,0,0,0,0
97381,154167,127629,21136,0,0,0,0
97401,154220,127644,21160,0,0,0,0
97421,154171,127648,21138,0,0,0,0
97441,154206,127652,21150,0,0,0,0
97461,154204,127651,21157,0,0,0,0
97481,154184,127631,21142,0,0,0,0
97501,154209,127637,21163,0,0,0,0
97521,154183,127646,21134,0,0,0,0
97541,154203,127658,21150,0,0,0,0
97561,154178,127641,21152,0,0,0,0
97581,154207,127659,21145,0,0,0,0
97601,154178,127613,21147,0,0,0,0
97621,154201,127657,21145,0,0,0,0
97641,154174,127634,21150,0,0,0,0
97661,154203,127639,21158,0,0,0,0
97681,154207,127638,21142,0,0,0,0
97701,154174,127611,21141,0,0,0,0
97721,154227,127654,21150,0,0,0,0
97741,154151,127622,21138,0,0,0,0
97761,154224,127664,21151,0,0,0,0
97781,154164,127633,21142,0,0,0,0
97801,154197,127644,21138,0,0,0,0
97821,154189,127635,21149,0,0,0,0
97841,154169,127622,21154,0,0,0,0
97861,154195,127649,21173,0,0,0,0
97881,154179,127637,21144,0,0,0,0
97901,154217,127639,21155,0,0,0,0
97921,154196,127648,21154,0,0,0,0
97941,154198,127640,21136,0,0,0,0
97961,154177,127637,21159,0,0,0,0
97981,154209,127651,21147,0,0,0,0
98001,154180,127619,21147,0,0,0,0
98021,154192,127643,21158,0,0,0,0
98041,154169,127634,21140,0,0,0,0
98061,154196,127642,21152,0,0,0,0
98081,154208,127627,21145,0,0,0,0
98101,154171,127628,21156,0,0,0,0
98121,154195,127662,21154,0,0,0,0
98141,154189,127635,21151,0,0,0,0
98161,154200,127647,21163,0,0,0,0
98181,154186,127663,21132,0,0,0,0
98201,154204,127645,21158,0,0,0,0
98221,154208,127652,21156,0,0,0,0
98241,154178,127645,21140,0,0,0,0
98261,154205,127644,21167,0,0,0,0
98281,154194,127659,21146,0,0,0,0
98301,154172,127625,21159,0,0,0,0
98321,154202,127655,21157,0,0,0,0
98341,154185,127643,21142,0,0,0,0
98361,154207,127647,21156,0,0,0,0
98381,154193,127644,21137,0,0,0,0
98401,154182,127645,21144,0,0,0,0
98421,154204,127652,21161,0,0,0,0
98441,154186,127639,21142,0,0,0,0
98461,154186,127643,21153,0,0,0,0
98481,154193,127655,21156,0,0,0,0
98501,154191,127644,21151,0,0,0,0
98521,154161,127629,21151,0,0,0,0
98541,154200,127648,21155,0,0,0,0
98561,154173,127642,21146,0,0,0,0
98581,154201,127704,21156,0,0,0,0
98601,154169,127627,21141,0,0,0,0
98621,154189,127659,21155,0,0,0,0
98641,154194,127614,21144,0,0,0,0
98661,154177,127593,21158,0,0,0,0
98681,154247,127627,21165,0,0,0,0
98701,154211,127627,21143,0,0,0,0
98721,154268,127629,21151,0,0,0,0
98741,154162,127649,21147,0,0,0,0
99787,154145,127650,21160,99,75,27.6,0
99789,154156,127654,21144,0,0,0,0
99801,154170,127642,21160,0,0,0,0
99821,154176,127634,21182,0,0,0,0
99841,154194,127639,21180,0,0,0,0
99861,154164,127630,21148,0,0,0,0
99881,154204,127655,21134,0,0,0,0
99901,154197,127647,21149,0,0,0,0
99921,154170,127645,21144,0,0,0,0
99941,154189,127655,21138,0,0,0,0
99961,154202,127648,21149,0,0,0,0
99981,154179,127615,21154,0,0,0,0
100001,154203,127651,21148,0,0,0,0
100021,154171,127618,21143,0,0,0,0
100041,154180,127635,21139,0,0,0,0
100061,154173,127630,21148,0,0,0,0
100081,154195,127630,21158,0,0,0,0
100101,154190,127643,21149,0,0,0,0
100121,154180,127628,21140,0,0,0,0
100141,154191,127655,21161,0,0,0,0
100161,154187,127639,21147,0,0,0,0
100181,154195,127628,21159,0,0,0,0
100201,154191,127645,21151,0,0,0,0
100221,154186,127647,21130,0,0,0,0
100241,154174,127630,21151,0,0,0,0
100261,154182,127655,21153,0,0,0,0
100281,154166,127629,21139,0,0,0,0
100301,154163,127639,21158,0,0,0,0
100321,154202,127640,21133,0,0,0,0
100341,154169,127613,21140,0,0,0,0
100361,154204,127658,21156,0,0,0,0
100381,154137,127611,21145,0,0,0,0
100401,154175,127640,21144,0,0,0,0
100421,154199,127639,21159,0,0,0,0
100441,154181,127634,21136,0,0,0,0
100461,154168,127623,21150,0,0,0,0
100481,154168,127635,21134,0,0,0,0
100501,154186,127627,21142,0,0,0,0
100521,154184,127637,21151,0,0,0,0
100541,154195,127663,21151,0,0,0,0
100561,154174,127612,21157,0,0,0,0
100581,154201,127689,21146,0,0,0,0
100601,154159,127675,21148,0,0,0,0
100621,154192,127640,21159,0,0,0,0
100641,154172,127590,21141,0,0,0,0
100661,154167,127572,21140,0,0,0,0
100681,154216,127586,21157,0,0,0,0
100701,154209,127598,21139,0,0,0,0
100721,154158,127640,21156,0,0,0,0
100741,154096,127614,21148,0,0,0,0
100761,154155,127624,21140,0,0,0,0
100781,154145,127636,21156,0,0,0,0
100801,154123,127634,21178,0,0,0,0
100821,154165,127622,21202,0,0,0,0
100841,154170,127637,21145,0,0,0,0
100861,154181,127614,21142,0,0,0,0
100881,154175,127631,21126,0,0,0,0
100901,154181,127628,21120,0,0,0,0
100921,154166,127622,21137,0,0,0,0
100941,154166,127641,21139,0,0,0,0
100961,154194,127635,21148,0,0,0,0
100981,154173,127624,21158,0,0,0,0
101001,154168,127655,21147,0,0,0,0
101021,154158,127612,21154,0,0,0,0
101041,154186,127646,21142,0,0,0,0
101061,154186,127647,21153,0,0,0,0
101081,154178,127632,21152,0,0,0,0
101101,154198,127652,21139,0,0,0,0
101121,154162,127611,21142,0,0,0,0
101141,154216,127640,21143,0,0,0,0
101161,154160,127617,21133,0,0,0,0
101181,154189,127648,21153,0,0,0,0
101201,154164,127640,21142,0,0,0,0
101221,154175,127637,21156,0,0,0,0
101241,154198,127634,21150,0,0,0,0
101261,154159,127620,21141,0,0,0,0
101281,154212,127641,21166,0,0,0,0
101301,154146,127626,21144,0,0,0,0
101321,154186,127629,21151,0,0,0,0
101341,154152,127612,21148,0,0,0,0
101361,154203,127661,21133,0,0,0,0
101381,154156,127617,21149,0,0,0,0
101401,154166,127635,21146,0,0,0,0
101421,154172,127629,21152,0,0,0,0
101441,154166,127617,21149,0,0,0,0
101461,154203,127643,21151,0,0,0,0
101481,154140,127600,21157,0,0,0,0
101501,154208,127662,21139,0,0,0,0
101521,154156,127612,21140,0,0,0,0
101541,154185,127629,21142,0,0,0,0
101561,154180,127630,21138,0,0,0,0
101581,154127,127605,21143,0,0,0,0
101601,154201,127650,21157,0,0,0,0
101621,154125,127604,21147,0,0,0,0
101641,154229,127664,21150,0,0,0,0
101661,154105,127574,21124,0,0,0,0
101681,154146,127637,21127,0,0,0,0
101701,154238,127654,21162,0,0,0,0
101721,154060,127573,21123,0,0,0,0
101741,154258,127671,21155,0,0,0,0
101761,154105,127605,21121,0,0,0,0
101781,154195,127651,21154,0,0,0,0
101801,154160,127608,21150,0,0,0,0
101821,154134,127620,21144,0,0,0,0
101841,154191,127650,21143,0,0,0,0
101861,154179,127623,21144,0,0,0,0
101881,154140,127605,21143,0,0,0,0
101901,154213,127648,21150,0,0,0,0
101921,154120,127612,21140,0,0,0,0
101941,154207,127656,21148,0,0,0,0
101961,154147,127583,21137,0,0,0,0
101981,154192,127633,21138,0,0,0,0
102001,154157,127616,21153,0,0,0,0
102021,154153,127638,21142,0,0,0,0
102041,154178,127612,21149,0,0,0,0
102061,154154,127614,21138,0,0,0,0
102081,154183,127628,21146,0,0,0,0
102101,154132,127610,21149,0,0,0,0
102121,154184,127637,21145,0,0,0,0
102141,154178,127603,21141,0,0,0,0
102161,154156,127627,21145,0,0,0,0
102181,154161,127632,21150,0,0,0,0
102201,154166,127629,21141,0,0,0,0
102221,154154,127621,21155,0,0,0,0
102241,154175,127622,21154,0,0,0,0
102261,154180,127622,21161,0,0,0,0
102281,154171,127627,21132,0,0,0,0
102301,154144,127607,21150,0,0,0,0
102321,154177,127634,21143,0,0,0,0
102341,154121,127618,21141,0,0,0,0
102361,154189,127644,21149,0,0,0,0
102381,154156,127619,21117,0,0,0,0
102401,154181,127646,21153,0,0,0,0
102421,154189,127631,21143,0,0,0,0
102441,154139,127605,21149,0,0,0,0
102461,154224,127636,21162,0,0,0,0
102481,154122,127597,21118,0,0,0,0
102501,154208,127635,21161,0,0,0,0
102521,154148,127604,21148,0,0,0,0
102541,154187,127630,21141,0,0,0,0
102561,154164,127634,21146,0,0,0,0
102581,154145,127646,21131,0,0,0,0
102601,154205,127676,21154,0,0,0,0
102621,154129,127648,21150,0,0,0,0
102641,154205,127638,21142,0,0,0,0
102661,154135,127560,21147,0,0,0,0
102681,154201,127635,21147,0,0,0,0
102701,154193,127598,21151,0,0,0,0
102721,154206,127632,21145,0,0,0,0
102741,154170,127612,21148,0,0,0,0
102772,154104,127607,21150,99,0,0,0
102781,154133,127626,21146,0,0,0,0
102801,154144,127607,21191,0,0,0,0
102821,154153,127630,21206,0,0,0,0
102841,154134,127618,21164,0,0,0,0
102861,154160,127618,21166,0,0,0,0
102881,154158,127620,21110,0,0,0,0
102901,154180,127624,21146,0,0,0,0
102921,154143,127624,21135,0,0,0,0
102941,154185,127630,21151,0,0,0,0
102961,154136,127617,21128,0,0,0,0
102981,154173,127635,21153,0,0,0,0
103001,154147,127605,21140,0,0,0,0
103021,154183,127652,21148,0,0,0,0
103041,154191,127606,21162,0,0,0,0
103061,154157,127623,21139,0,0,0,0
103081,154219,127660,21152,0,0,0,0
103101,154137,127600,21146,0,0,0,0
103121,154213,127662,21140,0,0,0,0
103141,154121,127588,21134,0,0,0,0
103161,154220,127655,21149,0,0,0,0
103181,154154,127607,21147,0,0,0,0
103201,154187,127655,21154,0,0,0,0
103221,154188,127641,21139,0,0,0,0
103241,154173,127624,21145,0,0,0,0
103261,154213,127644,21166,0,0,0,0
103281,154149,127621,21144,0,0,0,0
103301,154208,127667,21160,0,0,0,0
103321,154124,127608,21133,0,0,0,0
103341,154204,127650,21154,0,0,0,0
103361,154165,127623,21154,0,0,0,0
103381,154190,127645,21144,0,0,0,0
103401,154160,127615,21146,0,0,0,0
103421,154196,127653,21148,0,0,0,0
103441,154163,127638,21151,0,0,0,0
103461,154159,127642,21153,0,0,0,0
103481,154177,127637,21144,0,0,0,0
103501,154153,127621,21151,0,0,0,0
103521,154208,127665,21163,0,0,0,0
103541,154166,127621,21139,0,0,0,0
103561,154202,127648,21142,0,0,0,0
103581,154168,127637,21151,0,0,0,0
103601,154172,127622,21139,0,0,0,0
103621,154201,127665,21154,0,0,0,0
103641,154175,127650,21148,0,0,0,0
103661,153978,127495,21128,0,0,0,0
103681,154399,127815,21169,0,0,0,0
103701,154059,127498,21151,0,0,0,0
103721,154130,127651,21141,0,0,0,0
103741,154339,127712,21171,0,0,0,0
103761,153920,127474,21105,0,0,0,0
103781,154448,127810,21184,0,0,0,0
103801,153955,127474,21125,0,0,0,0
103821,154324,127747,21161,0,0,0,0
103841,154095,127538,21137,0,0,0,0
103861,154205,127658,21149,0,0,0,0
103881,154154,127604,21143,0,0,0,0
103901,154156,127613,21143,0,0,0,0
103921,154184,127643,21149,0,0,0,0
103941,154151,127628,21130,0,0,0,0
103961,154194,127646,21165,0,0,0,0
103981,154134,127602,21137,0,0,0,0
104001,154222,127652,21157,0,0,0,0
104021,154119,127599,21149,0,0,0,0
104041,154201,127651,21153,0,0,0,0
104061,154146,127601,21151,0,0,0,0
104081,154169,127644,21145,0,0,0,0
104101,154192,127635,21145,0,0,0,0
104121,154161,127607,21144,0,0,0,0
104141,154165,127638,21151,0,0,0,0
104161,154163,127615,21154,0,0,0,0
104181,154176,127640,21151,0,0,0,0
104201,154153,127612,21147,0,0,0,0
104221,154177,127615,21162,0,0,0,0
104241,154176,127632,21139,0,0,0,0
104261,154174,127621,21143,0,0,0,0
104281,154159,127611,21151,0,0,0,0
104301,154174,127614,21148,0,0,0,0
104321,154171,127619,21155,0,0,0,0
104341,154168,127632,21133,0,0,0,0
104361,154154,127617,21144,0,0,0,0
104381,154163,127636,21163,0,0,0,0
104401,154148,127621,21141,0,0,0,0
104421,154170,127623,21164,0,0,0,0
104441,154156,127633,21142,0,0,0,0
104461,154151,127613,21143,0,0,0,0
104481,154185,127640,21148,0,0,0,0
104501,154154,127612,21139,0,0,0,0
104521,154177,127640,21159,0,0,0,0
104541,154209,127656,21152,0,0,0,0
104561,154091,127588,21130,0,0,0,0
104581,154213,127666,21156,0,0,0,0
104601,154132,127665,21146,0,0,0,0
104621,154160,127627,21148,0,0,0,0
104641,154170,127614,21133,0,0,0,0
104661,154158,127574,21143,0,0,0,0
104681,154156,127580,21155,0,0,0,0
104701,154210,127596,21141,0,0,0,0
104721,154189,127598,21158,0,0,0,0
104741,154124,127634,21138,0,0,0,0
104761,154133,127622,21146,0,0,0,0
104781,154103,127594,21146,0,0,0,0
104801,154107,127637,21172,0,0,0,0
104821,154152,127609,21196,0,0,0,0
104841,154156,127618,21194,0,0,0,0
104861,154166,127618,21119,0,0,0,0
104881,154145,127597,21118,0,0,0,0
104901,154146,127595,21125,0,0,0,0
104921,154183,127632,21147,0,0,0,0
104941,154114,127608,21126,0,0,0,0
104961,154176,127618,21143,0,0,0,0
104981,154123,127600,21142,0,0,0,0
105001,154158,127621,21136,0,0,0,0
105021,154140,127597,21146,0,0,0,0
105041,154132,127606,21142,0,0,0,0
105061,154163,127625,21134,0,0,0,0
105081,154000,127549,21115,0,0,0,0
105101,154402,127761,21163,0,0,0,0
105121,153927,127430,21130,0,0,0,0
105141,154325,127765,21160,0,0,0,0
105161,154062,127515,21147,0,0,0,0
105181,154199,127692,21146,0,0,0,0
105201,154159,127597,21138,0,0,0,0
105221,154117,127603,21146,0,0,0,0
105241,154206,127637,21157,0,0,0,0
105261,154092,127581,21132,0,0,0,0
105281,154257,127653,21154,0,0,0,0
105301,154069,127560,21131,0,0,0,0
105321,154251,127680,21165,0,0,0,0
105341,154074,127553,21130,0,0,0,0
105361,154197,127676,21156,0,0,0,0
105381,154097,127598,21152,0,0,0,0
105401,154177,127634,21145,0,0,0,0
105421,154150,127620,21147,0,0,0,0
105441,154148,127620,21132,0,0,0,0
105461,154168,127619,21146,0,0,0,0
105481,154146,127623,21143,0,0,0,0
105501,154147,127622,21127,0,0,0,0
105521,154156,127601,21149,0,0,0,0
105541,154161,127628,21146,0,0,0,0
105561,154146,127619,21135,0,0,0,0
105581,154158,127623,21153,0,0,0,0
105601,154153,127619,21149,0,0,0,0
105621,154198,127641,21148,0,0,0,0
105641,154112,127591,21149,0,0,0,0
105661,154099,127621,21142,0,0,0,0
105681,154281,127697,21164,0,0,0,0
105701,153978,127509,21120,0,0,0,0
105721,154328,127728,21161,0,0,0,0
105741,154019,127514,21132,0,0,0,0
105772,154253,127680,21144,96,78,0,0
105781,154121,127584,21158,0,0,0,0
105801,154147,127653,21135,0,0,0,0
105821,154195,127611,21162,0,0,0,0
105841,154119,127610,21138,0,0,0,0
105861,154186,127648,21155,0,0,0,0
105881,154097,127578,21160,0,0,0,0
105901,154190,127651,21153,0,0,0,0
105921,154146,127589,21134,0,0,0,0
105941,154166,127629,21151,0,0,0,0
105961,154160,127611,21135,0,0,0,0
105981,154138,127586,21149,0,0,0,0
106001,154165,127638,21138,0,0,0,0
106021,154140,127604,21149,0,0,0,0
106041,154146,127609,21139,0,0,0,0
106061,154151,127637,21145,0,0,0,0
106081,154128,127590,21145,0,0,0,0
106101,154171,127641,21149,0,0,0,0
106121,154143,127585,21129,0,0,0,0
106141,154177,127631,21152,0,0,0,0
106161,154172,127615,21138,0,0,0,0
106181,154162,127611,21146,0,0,0,0
106201,154136,127595,21150,0,0,0,0
106221,154233,127676,21153,0,0,0,0
106241,154065,127537,21133,0,0,0,0
106261,154246,127675,21145,0,0,0,0
106281,154111,127562,21145,0,0,0,0
106301,154156,127613,21146,0,0,0,0
106321,154179,127634,21154,0,0,0,0
106341,154113,127595,21146,0,0,0,0
106361,154202,127641,21138,0,0,0,0
106381,154115,127594,21139,0,0,0,0
106401,154159,127615,21146,0,0,0,0
106421,154164,127611,21144,0,0,0,0
106441,154133,127599,21162,0,0,0,0
106461,154159,127619,21138,0,0,0,0
106481,154157,127613,21151,0,0,0,0
106501,154167,127607,21141,0,0,0,0
106521,154165,127636,21142,0,0,0,0
106541,154139,127589,21147,0,0,0,0
106561,154175,127691,21148,0,0,0,0
106581,154125,127590,21140,0,0,0,0
106601,154194,127610,21159,0,0,0,0
106621,154117,127595,21137,0,0,0,0
106641,154191,127614,21163,0,0,0,0
106661,154133,127553,21126,0,0,0,0
106681,154180,127583,21139,0,0,0,0
106701,154186,127604,21157,0,0,0,0
106721,154182,127623,21155,0,0,0,0
106741,154095,127594,21144,0,0,0,0
106761,154159,127641,21166,0,0,0,0
106781,154090,127600,21166,0,0,0,0
106801,154134,127638,21193,0,0,0,0
106821,154156,127639,21175,0,0,0,0
106841,154123,127601,21166,0,0,0,0
106861,154128,127612,21111,0,0,0,0
106881,154180,127640,21144,0,0,0,0
106901,154142,127602,21145,0,0,0,0
106921,154169,127610,21150,0,0,0,0
106941,154173,127626,21144,0,0,0,0
106961,154140,127609,21136,0,0,0,0
106981,154160,127601,21152,0,0,0,0
107001,154138,127605,21137,0,0,0,0
107021,154143,127626,21143,0,0,0,0
107041,154172,127640,21158,0,0,0,0
107061,154167,127609,21145,0,0,0,0
107081,154085,127583,21154,0,0,0,0
107101,154274,127693,21179,0,0,0,0
107121,154028,127525,21133,0,0,0,0
107141,154248,127684,21157,0,0,0,0
107161,154116,127570,21125,0,0,0,0
107181,154171,127632,21135,0,0,0,0
107201,154177,127627,21154,0,0,0,0
107221,154121,127589,21148,0,0,0,0
107241,154202,127634,21146,0,0,0,0
107261,154098,127594,21128,0,0,0,0
107281,154169,127635,21146,0,0,0,0
107301,154133,127605,21152,0,0,0,0
107321,154157,127614,21142,0,0,0,0
107341,154139,127614,21153,0,0,0,0
107361,154158,127621,21145,0,0,0,0
107381,154128,127595,21143,0,0,0,0
107401,154158,127623,21165,0,0,0,0
107421,154154,127618,21137,0,0,0,0
107441,154166,127613,21165,0,0,0,0
107461,154141,127609,21147,0,0,0,0
107481,154135,127620,21147,0,0,0,0
107501,154164,127612,21155,0,0,0,0
107521,154142,127606,21136,0,0,0,0
107541,154176,127613,21152,0,0,0,0
107561,154145,127623,21142,0,0,0,0
107581,154149,127616,21160,0,0,0,0
107601,154147,127621,21153,0,0,0,0
107621,154155,127616,21143,0,0,0,0
107641,154161,127616,21154,0,0,0,0
107661,154139,127621,21152,0,0,0,0
107681,154151,127620,21144,0,0,0,0
107701,154172,127622,21170,0,0,0,0
107721,154131,127613,21131,0,0,0,0
107741,154153,127624,21135,0,0,0,0
107761,154190,127630,21156,0,0,0,0
107781,154125,127580,21135,0,0,0,0
107801,154203,127657,21160,0,0,0,0
107821,154117,127582,21130,0,0,0,0
107841,154155,127613,21143,0,0,0,0
107861,154146,127627,21150,0,0,0,0
107881,154147,127609,21151,0,0,0,0
107901,154142,127609,21147,0,0,0,0
107921,154146,127623,21145,0,0,0,0
107941,154167,127609,21143,0,0,0,0
107961,154145,127602,21153,0,0,0,0
107981,154176,127628,21144,0,0,0,0
108001,154133,127595,21145,0,0,0,0
108021,154151,127626,21142,0,0,0,0
108041,154152,127637,21130,0,0,0,0
108061,154114,127605,21151,0,0,0,0
108081,154170,127639,21133,0,0,0,0
108101,154102,127603,21154,0,0,0,0
108121,154169,127642,21147,0,0,0,0
108141,154140,127590,21147,0,0,0,0
108161,154155,127601,21147,0,0,0,0
108181,154152,127620,21149,0,0,0,0
108201,154143,127602,21148,0,0,0,0
108221,154155,127626,21138,0,0,0,0
108241,154143,127618,21138,0,0,0,0
108261,154170,127635,21149,0,0,0,0
108281,154136,127612,21134,0,0,0,0
108301,154153,127618,21154,0,0,0,0
108321,154144,127614,21144,0,0,0,0
108341,154144,127605,21146,0,0,0,0
108361,154173,127616,21142,0,0,0,0
108381,154133,127610,21146,0,0,0,0
108401,154151,127601,21161,0,0,0,0
108421,154134,127623,21145,0,0,0,0
108441,154089,127589,21133,0,0,0,0
108461,154292,127696,21171,0,0,0,0
108481,153975,127504,21119,0,0,0,0
108501,154282,127736,21150,0,0,0,0
108521,154033,127512,21145,0,0,0,0
108541,154223,127691,21131,0,0,0,0
108561,154123,127621,21147,0,0,0,0
108581,154146,127668,21139,0,0,0,0
108601,154167,127641,21148,0,0,0,0
108621,154128,127575,21136,0,0,0,0
108641,154194,127609,21139,0,0,0,0
108661,154090,127541,21143,0,0,0,0
